id_cliente,id_emprestimo,id_historico,idade_cliente,salario_cliente,tipo_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros,salario_emprestimo,tempo_como_cliente,INADIMPLENTE,POSSIBILIDADE_INADIMPLENCIA
FxXpyJEX-mofI,d4AtsaHR-Ht8j,wufnkOX5-9fCo,26.0,34000.0,financiado,6.0,saude,D,25000.0,15.7,0.1,5.0,1,1.0
lltRfodv-I0eT,8nL3dzSc-azDE,mbFrdrQf-xD4q,26.0,20004.0,alugado,2.0,pessoal,B,18000.0,12.18,0.31,4.0,0,1.0
h77ktrLh-lluC,2zuGd8TZ-TiI1,8SZceeIb-3Ill,22.0,30000.0,alugado,7.0,ensino,C,5000.0,12.98,0.12,5.0,0,0.0
cXi4N2LT-3Zsb,ZjQLQPeI-eTIQ,uSteDwPF-SZed,30.0,50000.0,alugado,2.0,pessoal,A,6000.0,5.42,0.06,10.0,0,0.0
180KnNsP-3tMy,zKGgs47C-4PBh,qjc3g9si-nROB,28.0,22884.0,alugado,4.0,risco,B,12000.0,11.58,0.24,3.0,0,0.0
huHEf8Eb-6jie,3GM4iYPP-bnaj,4JBWwyPg-yHPO,28.0,35000.0,proprio,5.0,ensino,B,10000.0,11.86,0.33,8.0,0,1.0
jKHgznhp-Bb9s,kbvbEZT2-DPmG,IMEEo75b-sLHX,38.0,23868.0,financiado,0.0,quitar,A,1800.0,5.42,0.05,2.0,0,0.0
6IYUgZ8n-tbjh,ng1luWu7-rOP1,aZReWmGz-9Bj4,23.0,36000.0,proprio,3.0,risco,A,12000.0,5.79,0.4,8.0,0,1.0
3CRW64Y0-cSBo,kLgorBPE-r7uk,a0qyLPPC-ZTuS,28.0,68000.0,financiado,12.0,saude,B,16000.0,12.21,0.13,10.0,0,0.0
ZmzQymCr-xJka,cb6Wf9Nf-8ZqF,XH4w0tap-CAxy,32.0,136000.0,financiado,11.0,reforma,B,10000.0,10.74,0.08,2.0,0,0.0
ZG51Y9ie-CMFS,hZQ3TJSF-cXKJ,2AQsteU0-EMGF,26.0,53000.0,alugado,5.0,saude,A,6000.0,6.62,0.1,4.0,0,0.0
XtFSI7aE-H3BR,CE4BTrzy-PCPA,8532RHru-qzf1,58.0,49000.0,financiado,34.0,quitar,B,5000.0,10.36,0.12,3.0,0,0.0
NqY68GAm-dRRt,JUAcS3AN-hDjt,Rf6bWN0A-Xs9R,26.0,39990.0,financiado,3.0,saude,A,1600.0,6.39,0.06,5.0,0,0.0
gtpIcDjR-WLqB,ilmEtWyE-NFxa,yLGhBFTX-UCQG,27.0,90000.0,alugado,4.0,saude,A,15000.0,7.88,0.23,2.0,0,0.0
zuANIOh0-kTSc,AlzJ3rdf-KShi,itqCEDGU-G2OD,25.0,50000.0,alugado,2.0,quitar,A,1000.0,5.42,0.01,2.0,0,0.0
1IMHnyvx-N1IH,LxPn8fYm-anYC,4KHL1Prk-2tBL,22.0,75000.0,financiado,6.0,saude,C,15000.0,15.23,0.39,4.0,0,0.0
Xm7MPFna-72hf,gyko2pRG-EYK7,vLES55l3-MWyu,25.0,125000.0,financiado,9.0,pessoal,B,10000.0,10.0,0.13,4.0,0,0.0
PooaQ7bW-KNe8,BJ83FH7o-uYsr,f01miFc8-5W4S,34.0,72960.0,financiado,1.0,ensino,C,8800.0,14.27,0.05,10.0,0,0.0
zIsPnOX2-2r8O,Q5squDF2-p16i,WTYv5v7B-F5FW,26.0,14400.0,alugado,2.0,quitar,B,15000.0,11.11,0.25,4.0,0,0.0
Gk99aK33-Kb1H,GaHyZxtk-NOKI,UzXeaDEG-PjMz,26.0,71000.0,alugado,10.0,reforma,A,7500.0,5.99,0.07,4.0,0,0.0
wvR3K0si-pPGD,IRzCMGuH-CwDr,fgrlQiBk-IOdA,40.0,39960.0,alugado,0.0,quitar,A,20000.0,7.49,0.4,7.0,0,1.0
JDS99pn0-dwIn,bMZXpJ5X-Uwbi,xdyDjU1C-ZI5k,27.0,92000.0,financiado,11.0,reforma,A,4800.0,6.54,0.08,5.0,1,0.0
GOSgnKqh-wmq7,nCd3e8xt-Nfxl,ploLInn8-99GB,27.0,95000.0,financiado,6.0,ensino,B,15600.0,12.53,0.2,2.0,0,1.0
voRwfETE-EzaB,4n3xfabo-3UEw,OIuUn5tF-gni8,23.0,40000.0,financiado,7.0,reforma,A,5000.0,7.4,0.11,2.0,0,0.0
EAm47Dz3-o1ya,eEIziR67-FZYG,AK2ubKsD-TNYx,24.0,45000.0,alugado,5.0,ensino,A,4000.0,5.99,0.06,3.0,1,0.0
6Fd1BN2B-F9lv,3C8o6JDR-glS0,ypATH41w-J5PK,37.0,27052.0,alugado,2.0,pessoal,E,3000.0,17.56,0.08,3.0,0,0.0
Q8nS5KSl-lFkt,ljR5z97h-zzaU,u6CLQFLI-aOPP,24.0,30000.0,alugado,2.0,risco,B,25000.0,10.74,0.32,2.0,0,1.0
xx0Jcjyp-9qrc,CrKMH5XW-s5aU,kvmYWJRC-l3ZO,24.0,52000.0,financiado,7.0,reforma,D,6200.0,14.11,0.24,9.0,0,1.0
9cnENzxt-yENR,pO4j6hqz-yjm5,P0GDOhNu-F0zY,21.0,57000.0,alugado,3.0,saude,B,5400.0,10.99,0.12,8.0,0,1.0
i63RdIov-eHaT,Og8T2zIq-wHvs,lGHgorib-ySxP,27.0,39000.0,alugado,4.0,quitar,B,3000.0,6.92,0.07,6.0,0,0.0
FQzT0n22-24Y3,riIXnXQ6-e8KB,iMuMtilJ-s3Dc,24.0,131400.0,alugado,8.0,reforma,A,4300.0,7.66,0.05,6.0,1,0.0
5S8QUhKJ-325v,4jUj5mtv-8g1H,qxu87SNg-TlHp,22.0,32400.0,alugado,6.0,pessoal,B,6000.0,10.59,0.21,4.0,0,1.0
s4kfMZa1-7w2c,YPa0t8L7-69Im,9Cd0iamu-aj9L,34.0,72000.0,alugado,7.0,reforma,A,6600.0,7.49,0.06,16.0,0,0.0
RX5TWDzf-MtdO,1gkianqA-mnh7,0AwUwZMp-YMzL,26.0,118000.0,financiado,4.0,saude,A,10000.0,7.29,0.09,6.0,0,0.0
o08OMiM1-8vn1,9nkRiW5e-cEtn,JSdB85MO-8XcI,23.0,40000.0,financiado,2.0,risco,C,2000.0,13.99,0.09,2.0,0,0.0
9heeyv5B-iDL0,QaGvMQqZ-YXWK,PmSr91LG-I8aN,30.0,148000.0,alugado,0.0,saude,B,19000.0,8.88,0.27,10.0,0,0.0
P0i775lp-LD57,Xa3qe3Y4-0ILb,xoYP9hzE-4vmp,25.0,120000.0,alugado,9.0,pessoal,D,2800.0,16.0,0.08,5.0,0,1.0
p1Uc7GuP-1ZrM,4lqhlqQh-xjsd,kfC3AHCg-WBLK,23.0,60000.0,financiado,1.0,ensino,C,10000.0,12.61,0.37,8.0,0,1.0
4mYqBaaz-IMuD,EWT9r6Gg-34QN,jGdLUNz0-mhqv,31.0,101004.0,financiado,3.0,quitar,A,24000.0,5.99,0.34,2.0,0,0.0
nRAexawO-bT76,2Mt9evU4-xL60,74byWIo2-Zfwq,48.0,35004.0,financiado,14.0,risco,A,1800.0,7.49,0.03,4.0,0,0.0
XH1kdcMh-XiIK,Y6BYiRox-kjQn,b4X8iEMS-12kw,24.0,37680.0,alugado,8.0,ensino,B,19600.0,12.42,0.26,16.0,0,0.0
Ac3N79k7-sQ7q,HJGPltxT-TxHm,hlJSt9Gg-n14Q,25.0,54000.0,financiado,9.0,quitar,C,2200.0,14.35,0.04,8.0,0,0.0
lzFQEmGy-9DwM,9RroipHy-Jteq,wLZL9oFa-fYzt,23.0,54996.0,financiado,2.0,reforma,C,5000.0,14.27,0.06,10.0,0,0.0
PwxIhiAH-PhSb,XSHfasFm-eTr1,IftmLdS4-Qf1y,26.0,26000.0,financiado,7.0,ensino,B,4800.0,10.99,0.06,2.0,0,0.0
H9tvW72F-02th,GB0x5o3Y-8sCi,sQanR0Dq-2lXJ,26.0,84996.0,alugado,4.0,pessoal,C,9000.0,13.47,0.26,4.0,0,0.0
HnXFOHY6-yhdb,YPIap2I0-1NxL,C5tN1sda-s5g0,25.0,66125.0,financiado,2.0,reforma,D,8000.0,14.42,0.17,4.0,0,1.0
jj11vtrI-XY0r,1ZyxBNx7-MeMy,amLvp5pN-MvKl,25.0,150000.0,financiado,3.0,quitar,C,10000.0,13.85,0.2,4.0,0,0.0
PBcWRvPo-jwum,HQBl6TRU-AFDL,JKlca3LI-3MJ5,56.0,150000.0,financiado,5.0,pessoal,C,16000.0,12.73,0.22,2.0,1,0.0
uIXBoM74-PsjK,dYiQrGSy-I1WZ,RU5y20ej-gKmm,23.0,87000.0,financiado,0.0,pessoal,C,6000.0,13.98,0.08,10.0,0,0.0
vGEIz1fg-wY2h,9u4Lwsri-2JSv,cwXLqBqT-5lPK,22.0,66300.0,alugado,4.0,pessoal,A,8000.0,5.99,0.07,4.0,0,0.0
yGtBbtvt-LBmO,8eLSEufk-124e,SNenOkJ6-DK1K,26.0,52000.0,financiado,2.0,quitar,B,5000.0,9.01,0.07,3.0,1,0.0
wCxMe3HK-N1vQ,E0cZHl1m-QHol,jA6tFkOE-RZXz,34.0,42000.0,alugado,5.0,risco,C,4250.0,12.68,0.41,6.0,0,1.0
0Mj95J3r-3lR2,rQhiaRgM-lrzv,huebytA4-2POI,23.0,54000.0,financiado,7.0,quitar,A,3500.0,5.42,0.06,3.0,0,0.0
GYKvTisD-A7OB,nIs6Md04-b6kU,ispBMpfJ-CC89,24.0,95000.0,financiado,2.0,risco,A,4800.0,6.99,0.07,3.0,0,0.0
1lxD3B2P-Kmct,8OvEXgb8-jDIC,34tLA50o-gYMv,30.0,23000.0,alugado,5.0,pessoal,A,6000.0,7.49,0.42,3.0,0,1.0
RiWEpOGa-NGqN,iq5c1zhe-UwRY,78dPYOgM-HqN5,21.0,70000.0,alugado,3.0,quitar,D,15600.0,17.27,0.21,4.0,0,1.0
gvK61REx-C295,GABN2WdK-b79F,lh3InnHO-sz7K,23.0,40000.0,proprio,6.0,risco,B,20000.0,12.21,0.39,6.0,0,1.0
BEGh3d9r-nU0w,bamLShNi-h9v9,mi5aKF1b-nds7,27.0,43495.0,financiado,3.0,saude,A,12000.0,6.62,0.21,4.0,0,0.0
gWMDQvC3-hpEQ,9GHTT5YZ-6jQG,UhgqCZI4-lznJ,27.0,156000.0,financiado,11.0,risco,A,7500.0,7.05,0.1,10.0,0,0.0
TnbNEmc3-0gMy,AzoqSTjE-CHQ4,ulC6e6Ok-8Kdz,26.0,85000.0,alugado,10.0,saude,B,7000.0,10.65,0.13,7.0,1,0.0
AbwHLtHk-YGR4,I24kldsM-rZ97,9XXPlzo7-XgT3,26.0,155142.0,financiado,6.0,risco,B,27000.0,9.91,0.19,6.0,0,0.0
YfDy2FeT-ycCj,YJgbNCQy-gpRu,gvO0SfPa-5jqX,26.0,53400.0,proprio,3.0,pessoal,B,2000.0,11.49,0.03,3.0,0,0.0
hs0uWcGt-zbcn,gCFkNHlb-uhsr,LK5y5JjW-ggIa,29.0,29780.0,alugado,2.0,quitar,A,12000.0,7.49,0.17,2.0,0,0.0
vWKldMeR-i857,Xzydc4K7-cZ8A,Df9pXJlq-x68w,26.0,52000.0,financiado,7.0,risco,D,2500.0,14.84,0.11,3.0,1,1.0
al7eBnw5-EUe3,A1qXnCAG-LBdb,oM3dEPMW-BOU4,30.0,300000.0,financiado,14.0,ensino,C,9600.0,12.73,0.2,4.0,0,0.0
pnbLmgT9-Tc4L,qUrqCdKX-Uplf,qQDt1dzK-4vHm,23.0,49000.0,alugado,0.0,saude,A,4500.0,5.42,0.04,2.0,0,0.0
TEZbUZ9E-Sn5c,o93OpxQ4-QB5s,rE9l5j2w-srOe,27.0,275000.0,financiado,11.0,saude,B,1450.0,10.74,0.03,7.0,0,0.0
yq8m0pEE-h2vG,hv9upDpy-0Wu9,Q1jYQoKw-lANr,27.0,168000.0,financiado,5.0,quitar,B,15000.0,10.0,0.18,11.0,0,0.0
PbJi1Sdu-lOph,wAs8Pq3Z-1wOC,ELprNrFS-wKE2,29.0,90000.0,financiado,13.0,pessoal,D,1400.0,15.37,0.04,2.0,0,0.0
zN2KiFB9-YgpK,es9rn9iU-3GAY,mck1UPYG-PY1e,35.0,66560.0,financiado,11.0,ensino,D,15000.0,16.0,0.35,3.0,0,0.0
4QeGQidN-QPXv,LwikDIcl-Wf3q,kFdNhDiT-9IPa,26.0,79560.0,financiado,10.0,quitar,B,15000.0,10.75,0.28,3.0,0,0.0
xU6MfwfD-7fCd,jXXtW0YC-o2oW,sSChnnfn-p16f,23.0,12000.0,alugado,0.0,quitar,D,6700.0,16.77,0.12,15.0,0,0.0
X1vTGCO3-LlRw,BNhLzcEB-YtK3,U0GlwjZ7-Ip1X,30.0,70000.0,financiado,6.0,saude,B,7500.0,10.37,0.34,2.0,0,1.0
bKmqdy38-X0UU,1TanQxFG-AE4Y,iOsykq8g-aRJk,27.0,54000.0,financiado,6.0,saude,C,4000.0,12.99,0.09,10.0,1,0.0
lNILa4tR-1Tp2,ZCBN58ye-atbW,OZd3mjuW-6bgA,23.0,62000.0,alugado,1.0,risco,B,20000.0,9.88,0.36,7.0,1,1.0
dFTpHMPu-zl2m,Kkb1U9he-y3ec,83R9DgMB-A3iW,21.0,87500.0,financiado,5.0,quitar,B,14000.0,9.91,0.14,2.0,0,0.0
M4BoYNmZ-HZtI,2DeBU9cn-a9YN,dE4AOJRw-jKG4,32.0,189996.0,alugado,4.0,saude,B,15000.0,11.26,0.36,4.0,0,0.0
gj23azez-7Zoh,mxIvucr1-49p9,yYP09tew-h7Kj,24.0,69764.0,alugado,2.0,pessoal,D,20000.0,17.27,0.45,2.0,0,1.0
ez6kBl57-JOSQ,GrDbEWpw-9Bg8,xCpmH9p7-SoCg,23.0,60000.0,financiado,3.0,ensino,B,6000.0,11.49,0.09,4.0,0,0.0
WB9YiD35-9yL6,Czrwr3Lx-MEOe,Juy4958y-bI0G,28.0,58650.0,alugado,13.0,ensino,A,10000.0,7.14,0.09,4.0,0,0.0
zzf7Sfu7-fsH3,pjIQHvjD-pwhq,uiu0GD6t-a7wv,29.0,56700.0,proprio,14.0,pessoal,A,3000.0,8.9,0.13,6.0,0,1.0
BEvh7vCA-vpra,IGrwnAmh-ZFvZ,jvRkW00Z-mU2A,27.0,70000.0,financiado,3.0,quitar,C,25000.0,13.79,0.36,3.0,0,1.0
SeGCiOZ9-H03N,oK3Aloy5-4EXe,ngqvPk16-OF6k,44.0,43000.0,alugado,3.0,reforma,B,3575.0,11.49,0.07,3.0,0,0.0
cENnPx0P-htmx,eTKirAhW-GUm1,wAT23QCu-sEbW,24.0,72000.0,alugado,4.0,ensino,F,10000.0,18.43,0.07,5.0,0,0.0
jW3Ocmej-jD92,Q2q6AKHx-YZNi,0bZIlUeo-dvvC,46.0,192000.0,financiado,1.0,saude,B,10000.0,10.99,0.26,8.0,0,0.0
qff15u60-SEY1,nvcaf14F-78Bc,9tEo86JL-Ytvv,30.0,60000.0,proprio,7.0,pessoal,A,12000.0,7.29,0.19,3.0,0,0.0
P5kALoT4-fHWe,rSucga9r-W99L,GjJLGenB-kESg,26.0,37000.0,alugado,0.0,saude,A,7000.0,7.74,0.06,2.0,1,0.0
xepf74ie-wFWB,I7J0qb0y-mhYu,E91HMZrn-9u8Y,27.0,46000.0,alugado,4.0,saude,B,8000.0,11.49,0.19,2.0,0,0.0
wff1xd00-fARI,pJSAGhtZ-DelG,1DXzl5hk-ZxSf,22.0,44000.0,financiado,2.0,reforma,D,3000.0,15.33,0.08,3.0,0,1.0
qnlmNm3C-dOQT,2ysfUaao-K9Lo,W6isxRsO-le03,24.0,40000.0,alugado,0.0,risco,D,10000.0,17.27,0.16,3.0,1,1.0
8RApO1oN-5Dtj,LsnylSam-OW8L,IxulxJ1J-cH9I,22.0,54000.0,alugado,2.0,quitar,D,8000.0,15.99,0.06,2.0,0,1.0
xQ18RWUP-ZwPC,GLsKm05e-2yM9,uGHfj1x5-Xl1F,22.0,43000.0,financiado,3.0,ensino,B,7000.0,11.83,0.22,7.0,0,0.0
D6x8TECc-Rbsk,YGchKjgS-x1ma,lAs5t9U7-al2C,22.0,63000.0,alugado,5.0,risco,A,8000.0,7.9,0.1,5.0,1,0.0
LYeNgPvJ-8cf2,zlAs6F1J-fnYW,cGsg6GJd-ilQC,27.0,137720.0,financiado,6.0,reforma,C,11000.0,12.68,0.24,4.0,1,1.0
xoz8ax2F-spbC,xGcIxBsR-KaIz,T5NCfgRY-ufsZ,21.0,57000.0,proprio,5.0,ensino,C,12250.0,13.16,0.51,2.0,0,1.0
yatEuAyY-wfI8,xx1z88p9-y1Qm,UN4XiMsm-YiNM,24.0,130000.0,financiado,8.0,saude,A,16000.0,8.94,0.21,14.0,0,0.0
jtcaYitR-xqFG,tk8ChChi-G0LM,G8ecAYis-dGMT,37.0,27036.0,alugado,2.0,ensino,C,5000.0,12.84,0.1,3.0,0,1.0
t85c6kgH-lxhd,JTuuHuXD-6sML,lCgWw8ao-eKrT,24.0,51000.0,alugado,1.0,quitar,A,3000.0,5.99,0.05,6.0,1,0.0
r7ySW3eJ-zyxZ,1Oc4QqAC-KSGS,0Whc3pm3-KbpB,21.0,41200.0,proprio,3.0,ensino,A,5000.0,7.9,0.09,7.0,0,0.0
lBH7k1XK-JPPy,IfLb1HSL-Xl55,IpW0cTxj-HBde,26.0,43000.0,alugado,4.0,pessoal,B,4350.0,11.49,0.04,9.0,0,0.0
XeUHWuuS-Yu6i,OZY98sSS-YSEy,MFLuTUBA-Eure,28.0,90000.0,financiado,7.0,ensino,A,6000.0,8.0,0.04,8.0,0,0.0
esNCAKH8-RIA2,cbqnx6NP-mEU2,m0r2At8E-WZGY,23.0,36000.0,alugado,4.0,ensino,C,25000.0,11.09,0.28,4.0,0,0.0
0GMtXfbo-Hv5e,CuOot00e-CwWd,GRWZyg4o-P46P,29.0,72500.0,alugado,1.0,risco,C,15000.0,13.79,0.26,8.0,1,0.0
Z6bfLw2E-J8il,cnQIziFC-p3xa,spXC7AB7-riiH,27.0,50000.0,alugado,5.0,pessoal,B,20000.0,10.99,0.23,6.0,0,1.0
IpgBqr9e-Sdan,bJohWEy8-i2nw,6bKS3uUI-7PfE,22.0,81000.0,financiado,5.0,reforma,A,7000.0,6.03,0.09,4.0,0,0.0
vgpjF0gS-Zca8,fp32Uwzs-XZaq,CWKP15DM-kmDa,23.0,100080.0,financiado,7.0,quitar,B,4500.0,11.11,0.09,15.0,1,0.0
iTYOyk7N-n5mf,6HUXsT7Q-so82,wvkc639Y-fzzx,24.0,44400.0,alugado,4.0,reforma,B,25000.0,11.12,0.15,3.0,0,0.0
2E9rI1yN-LgGX,jlrj7a4o-1mu7,wBP8R1xR-Dmcc,23.0,36000.0,alugado,0.0,saude,B,9500.0,10.37,0.11,5.0,0,0.0
X8TGAlnA-AKGD,8dK2iyt6-AWyj,r7KuZiel-nas1,24.0,87500.0,alugado,9.0,quitar,A,8500.0,7.49,0.35,4.0,0,1.0
dF9sF8LU-EbWB,l0Gg0JGe-jTEH,xS7qGl44-x6ip,25.0,31000.0,alugado,2.0,quitar,E,18000.0,17.39,0.25,4.0,0,1.0
WCy4oXlM-svno,QxYQC4pP-LTNA,4BYsAri2-EMoz,22.0,71400.0,financiado,4.0,pessoal,B,16000.0,11.86,0.22,11.0,0,0.0
gAavb2Oc-TMkS,R47em5oe-rdRu,fACIEhex-XOES,24.0,30500.0,alugado,2.0,ensino,A,3300.0,6.17,0.17,2.0,1,1.0
3nB7UFWH-37dT,ZlJnqMEH-ANRR,kIXhRtlf-q7qd,29.0,135000.0,financiado,14.0,quitar,A,2100.0,6.39,0.05,6.0,0,0.0
0MKXeGXU-3Zgq,3wK3kTO3-AbN8,zJjyyyZ6-jQ8d,25.0,67000.0,financiado,9.0,pessoal,A,8100.0,7.14,0.2,6.0,0,0.0
v4b7CpX9-7fpX,zWfqxwaW-jKPH,c1RwmsQI-5Bks,27.0,244000.0,outro,0.0,quitar,C,10750.0,12.23,0.14,15.0,0,0.0
JufvwSCk-8Tax,nt1srfks-PLTQ,jnbTO15t-UEZH,22.0,85000.0,financiado,1.0,ensino,A,12000.0,6.62,0.14,4.0,0,0.0
URBmE6q0-QZjh,znvlW6XR-0kQC,d2brkacn-RjKq,22.0,30000.0,alugado,2.0,saude,C,15000.0,13.06,0.4,3.0,0,1.0
ZvPcEClq-cTxH,9joZDWBD-CnDu,9kjR0BDY-G9wD,31.0,87000.0,proprio,7.0,ensino,A,10000.0,5.99,0.17,3.0,0,0.0
LnsQkIWZ-YTYL,LasrPqM5-KTGH,QqhxZZjH-8rsk,28.0,21000.0,alugado,3.0,ensino,B,2500.0,9.99,0.03,7.0,0,0.0
ra3ZeROK-qLnZ,gdWU8GbX-5EkT,gtSqfhiu-JLEB,25.0,36000.0,alugado,1.0,saude,B,3000.0,12.69,0.07,3.0,0,0.0
dh8nrKGW-cc2p,sOMvCKN5-zxZX,tMfcf1me-I6OR,24.0,42000.0,financiado,4.0,pessoal,A,14500.0,5.42,0.23,6.0,0,1.0
IRPzQb1Q-kqOt,QWWqU9ox-fzao,vHqyJ3Rn-WfOk,23.0,38400.0,alugado,6.0,pessoal,C,4000.0,12.53,0.1,6.0,1,0.0
8HCi5Khh-LYjn,ZdOgOdsD-FGqK,2ei0PdRM-oM5f,27.0,96000.0,proprio,9.0,ensino,A,4000.0,7.49,0.07,5.0,1,0.0
qInt4KhY-fqYT,aayAv0cU-LEkM,k9nhHa6Q-c0d5,28.0,34000.0,alugado,4.0,risco,C,9600.0,12.73,0.18,3.0,0,0.0
qw31nGmU-Efzo,xJ8Q45Zv-N1Ef,lWiixE3u-YQUN,25.0,42500.0,financiado,9.0,quitar,A,4000.0,7.49,0.12,4.0,0,0.0
Wa6Ppswu-pYW1,FfNOjzQl-88nL,mmHcsrtf-zEzP,35.0,76000.0,alugado,2.0,quitar,B,13000.0,11.48,0.17,3.0,0,0.0
5SGFdU4D-6Juf,avBil4Bv-l1No,i7aRrMFu-qcS2,23.0,24000.0,alugado,0.0,reforma,B,8000.0,10.99,0.16,3.0,0,0.0
xLNpUoQD-ceDf,bES0FIfb-j6Kj,NJsfnOeY-O6cL,24.0,32004.0,financiado,5.0,pessoal,B,27400.0,10.99,0.25,3.0,0,0.0
uhYhUKMF-QFA6,TlYigBW1-7nbT,YtKYOa3Q-hlLM,31.0,27036.0,financiado,2.0,quitar,A,9000.0,6.91,0.1,2.0,0,0.0
51HJ4SxY-rbyp,r7paDD1M-EqXW,YD5eAeEN-CRl1,24.0,39000.0,alugado,3.0,pessoal,A,3000.0,7.29,0.04,2.0,1,0.0
ybmAAC2a-o9AO,1psYlCrD-7ZT5,3PCrepLe-LHgQ,26.0,45000.0,financiado,4.0,risco,D,17000.0,15.65,0.18,8.0,0,0.0
oGY0D2cx-l6wO,fAopmziL-ChhC,6gXBz06e-Xaoi,28.0,115000.0,financiado,12.0,reforma,A,5000.0,9.32,0.08,4.0,0,0.0
F9Y37wtB-K64G,KgBKgd7R-sGIX,aPNdc73Q-yHUC,23.0,85000.0,proprio,4.0,saude,C,6000.0,13.49,0.17,2.0,0,1.0
qOQYhIoz-xog8,PpF3AZJa-PTJn,TJ695oYa-3NnU,42.0,51000.0,financiado,5.0,saude,C,7350.0,13.43,0.23,8.0,0,0.0
px8vNe70-56kr,AtqjAXtJ-gk78,Bm7erCEc-rrdD,41.0,268000.0,financiado,0.0,ensino,D,10000.0,13.55,0.15,6.0,0,1.0
4qD5qTCQ-untg,4v4G1vKX-jhD0,AHJp36wJ-iLxt,30.0,62256.0,financiado,1.0,reforma,A,3800.0,6.99,0.19,7.0,0,0.0
UBrAzJFT-kXyD,OhzYLWFS-EvgX,uJxITA1c-gNx9,22.0,45900.0,financiado,1.0,ensino,C,11200.0,13.49,0.17,2.0,0,1.0
rdPAJruf-sgpj,1A4yv1Bg-ZdIx,5cPAYfut-Oy1b,26.0,36000.0,financiado,3.0,quitar,D,7500.0,17.58,0.11,4.0,1,0.0
QtLQQxEa-kt0D,yeJTUxhg-SFQm,vullfPaO-LBs7,32.0,36000.0,alugado,4.0,pessoal,C,7500.0,11.59,0.05,4.0,0,0.0
JckyfaZ3-QDM3,TMPTP0a6-SGiM,KZPyJsAi-uhyz,25.0,63000.0,financiado,2.0,saude,B,15000.0,11.12,0.29,21.0,0,0.0
d75cCXq5-94JR,Qew5cBcl-Rm4d,6EM4uoS2-maX2,27.0,81193.0,alugado,2.0,risco,B,6000.0,11.46,0.21,2.0,0,0.0
D4XbHfUt-rc7u,D90lJeqM-uEcC,lDtdHLxa-icMQ,24.0,110000.0,alugado,7.0,reforma,A,7000.0,5.42,0.08,4.0,1,0.0
IkLfOAsN-7aLs,QlSNn5FS-DgMs,xrC1zYMk-Iycx,25.0,42000.0,alugado,2.0,saude,B,10000.0,9.99,0.26,9.0,0,0.0
JOotMaZ1-dFL3,HanXegLg-c2Ks,aD5NvxbZ-qdiu,33.0,40000.0,alugado,4.0,risco,A,8400.0,7.29,0.13,2.0,0,0.0
GYy8TyYO-pda9,Ywy6Bmu5-ePU5,jGqZekxj-UQ0n,25.0,100000.0,financiado,9.0,saude,B,15000.0,11.48,0.37,4.0,1,1.0
qtYmmDT6-CijG,PjpNEwIY-6Muq,M9KHwKem-meO6,23.0,45756.0,alugado,8.0,risco,B,10800.0,10.36,0.19,6.0,0,0.0
hT9eB7XK-a79E,w22WtXwJ-UemD,dsfcOaJO-BU5m,35.0,60350.0,financiado,15.0,risco,D,10000.0,16.89,0.19,10.0,0,0.0
afyduNck-oQpG,H7Qq1NvK-6Jmv,whnLgpeW-A1OJ,24.0,24000.0,alugado,1.0,pessoal,C,15000.0,13.11,0.13,9.0,0,0.0
nKiTNPdl-p63u,Xp6NTCTm-rI0n,IQu4G9fA-Jqbj,24.0,22800.0,proprio,3.0,reforma,B,22400.0,9.99,0.3,4.0,0,0.0
Y9ghzCZR-vWpK,nTNrDcH2-vFpB,NeOePAoq-rp7s,24.0,49296.0,alugado,8.0,ensino,A,12000.0,6.92,0.2,2.0,1,0.0
7rxPfiSz-e1YY,NHRKXFH9-712H,Q1rseHG1-77UR,22.0,45673.0,financiado,6.0,saude,A,14500.0,7.51,0.15,3.0,1,0.0
2lTynmhI-fOqy,qEZijr1N-F5zY,dJSAZtnF-BINF,26.0,47000.0,alugado,5.0,ensino,B,17000.0,11.49,0.18,28.0,1,0.0
iUd8Tew7-5pZ7,hOmCBQvK-dcrP,88K7mATm-HoS3,35.0,56000.0,financiado,1.0,risco,C,24000.0,13.49,0.31,4.0,0,1.0
H3AFswzu-vJRg,JYuuiuld-0XEr,9dvdLq4u-9ULE,24.0,54000.0,alugado,0.0,saude,E,12000.0,16.35,0.16,9.0,0,1.0
cUjC32rU-WKUl,9CtTUi1P-qISb,34Liv0Gk-2eOw,30.0,25000.0,alugado,0.0,pessoal,A,6275.0,6.91,0.05,10.0,0,0.0
Ehqn76Q2-zpcs,6whJpSSb-6scB,K2eDHOwD-ilnB,23.0,34800.0,alugado,1.0,risco,A,10000.0,8.59,0.1,3.0,1,0.0
dffOn2Qo-4EH1,ID2wpHmS-q1h8,2rhC4pZ3-9tng,38.0,85000.0,financiado,5.0,ensino,B,14500.0,11.48,0.32,14.0,0,0.0
vSp8qY99-o4FI,PlRNPwkd-G0CY,kDWsUQdN-l8yb,28.0,35000.0,proprio,2.0,quitar,A,1500.0,7.74,0.07,7.0,0,0.0
rWvGAPdx-3DAU,sZvDNexH-WQIg,8KbfpIU8-yUdL,26.0,68500.0,financiado,0.0,ensino,C,22000.0,13.23,0.28,4.0,0,1.0
