loan_id,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,loan_id
Xoux84dJ-2WrP,Homeimprovement,B,7800,10.65,0,0.16,Xoux84dJ-2WrP
QntQNxAT-6YdA,Homeimprovement,A,2000,7.49,0,0.03,QntQNxAT-6YdA
3DNT23ou-himN,Debtconsolidation,C,7000,13.61,0,0.11,3DNT23ou-himN
9xJkOfHA-PNUo,Personal,D,9800,15.99,0,0.07,9xJkOfHA-PNUo
lnDmvrQ4-YikL,Education,B,8150,17.27,1,NULL,lnDmvrQ4-YikL
mkHGJjIO-Y1TM,Venture,B,4050,9.99,0,0.05,mkHGJjIO-Y1TM
Ol7k7q0K-7Kom,Medical,D,1500,16.29,1,0.06,Ol7k7q0K-7Kom
X67pnsaD-cDua,Medical,B,24000,11.71,0,0.28,X67pnsaD-cDua
GiDFmtQC-j2wv,Medical,C,24000,NULL,0,0.28,GiDFmtQC-j2wv
W3FBmk5Q-Joaw,Personal,B,15000,11.86,1,0.34,W3FBmk5Q-Joaw
sgfFmK3L-HeF8,Personal,D,16500,NULL,1,0.28,sgfFmK3L-HeF8
xOXmcOUj-bxij,Venture,B,1400,11.49,0,0.1,xOXmcOUj-bxij
p9cTI1zs-yKTW,Homeimprovement,D,2400,17.19,1,0.08,p9cTI1zs-yKTW
PPjg3s8F-PxOB,Debtconsolidation,B,10000,NULL,0,0.17,PPjg3s8F-PxOB
SMFycp1R-BKUn,Homeimprovement,A,12000,6.03,0,0.12,SMFycp1R-BKUn
gr1nuMqE-EUFb,Homeimprovement,B,8000,11.83,0,0.15,gr1nuMqE-EUFb
F49eBUPX-lgM6,Venture,C,3375,13.49,0,0.1,F49eBUPX-lgM6
lAgZje7J-5oDb,Education,B,7500,7.88,0,0.2,lAgZje7J-5oDb
tQadeFDU-Zvrq,Medical,D,25000,14.84,1,0.15,tQadeFDU-Zvrq
6MhpXdLS-DdRT,Venture,B,1000,11.49,0,0.01,6MhpXdLS-DdRT
Fo9b6q4K-MsRW,Homeimprovement,C,8500,13.47,0,0.07,Fo9b6q4K-MsRW
reS6oB4Z-5xLq,Venture,F,3000,19.13,0,0.05,reS6oB4Z-5xLq
dLHWiyqZ-D6oJ,Personal,B,6500,9.99,NULL,0.25,dLHWiyqZ-D6oJ
swc6W7Av-ouLt,,A,3000,11.49,0,0.1,swc6W7Av-ouLt
ev6yiFE2-RmxN,Debtconsolidation,A,5650,5.42,0,0.12,ev6yiFE2-RmxN
lXb4ECPO-Cl0S,Education,A,10000,7.74,0,0.08,lXb4ECPO-Cl0S
D6uPOHRk-g06C,Personal,B,24250,12.18,0,0.35,D6uPOHRk-g06C
q0uTROZz-QQu2,Personal,A,9500,7.51,0,0.17,q0uTROZz-QQu2
Eu5p84UG-6XRJ,Medical,A,5000,7.51,0,0.05,Eu5p84UG-6XRJ
UJPtIUMp-BvLE,Personal,A,5000,6.17,0,0.04,UJPtIUMp-BvLE
RIldl58s-suy4,Venture,B,16000,12.42,0,0.2,RIldl58s-suy4
4NvYxH0L-8FG4,Venture,C,18000,13.48,0,0.19,4NvYxH0L-8FG4
8i5A4wKh-F8xP,Medical,A,4950,7.68,0,0.14,8i5A4wKh-F8xP
hYl0s3Ql-hz0R,Medical,C,17000,12.87,1,0.41,hYl0s3Ql-hz0R
lCpBCT3G-GPWL,Personal,B,5000,11.99,0,0.05,lCpBCT3G-GPWL
663G1bgP-aObO,Education,B,3900,11.99,0,0.13,663G1bgP-aObO
kJLsXO1D-mBrU,Medical,A,9200,8.94,0,0.21,kJLsXO1D-mBrU
TwMREyOm-GO26,Venture,A,13600,6.62,0,0.13,TwMREyOm-GO26
QYDcbyxO-DmZp,Education,A,7200,8,0,0.09,QYDcbyxO-DmZp
JocKOp05-bKms,Venture,A,1000,NULL,0,0.02,JocKOp05-bKms
Pujnaq2p-YEpn,Medical,E,7000,15.57,1,0.16,Pujnaq2p-YEpn
0rzdNgLx-RGre,Personal,C,2800,13.04,0,0.04,0rzdNgLx-RGre
PivgD1tG-or68,Venture,,18500,12.87,0,0.3,PivgD1tG-or68
srYP0Itj-pncj,Education,B,10000,12.42,0,0.18,srYP0Itj-pncj
qswk7OmS-MBwQ,Personal,B,5000,10.99,0,0.1,qswk7OmS-MBwQ
DogyUk5y-qWCc,Venture,B,12000,NULL,0,0.3,DogyUk5y-qWCc
YMYqOBHj-xNjr,Medical,B,13000,NULL,1,0.34,YMYqOBHj-xNjr
D7AHvZxr-Z4RX,Education,C,6500,11.91,0,0.25,D7AHvZxr-Z4RX
3WJAq47x-jGNY,Personal,B,12000,11.11,0,0.1,3WJAq47x-jGNY
FD6486gN-7MZY,Education,A,6000,8,0,0.11,FD6486gN-7MZY
7WhLSwcG-Io8v,Homeimprovement,B,6000,11.89,0,0.09,7WhLSwcG-Io8v
CwSPJ89E-wGTE,Medical,A,12300,NULL,1,0.32,CwSPJ89E-wGTE
2oTbYTcH-NPUt,Personal,B,15000,10.99,1,0.36,2oTbYTcH-NPUt
t552fqdD-8gko,Education,A,15000,8.49,0,0.27,t552fqdD-8gko
BLdZDC1F-Zw4E,Personal,B,6650,NULL,0,0.09,BLdZDC1F-Zw4E
S1ZQ17lE-zJps,Education,B,4700,9.45,0,0.07,S1ZQ17lE-zJps
UIFzenJ0-icwP,Venture,E,7000,16.82,1,0.36,UIFzenJ0-icwP
d6EYrWLd-FqSw,Debtconsolidation,B,7500,9.45,1,0.19,d6EYrWLd-FqSw
mjgmAkks-8M32,Education,A,12000,7.51,0,0.14,mjgmAkks-8M32
090nJqX8-FWiM,Education,B,13000,10.65,0,0.26,090nJqX8-FWiM
GE3Ydlro-kh5A,Homeimprovement,A,17000,6.54,0,0.23,GE3Ydlro-kh5A
hBjPjISs-wfXw,Debtconsolidation,A,4000,9.32,0,0.05,hBjPjISs-wfXw
oeTRakX6-OMux,Education,B,10000,9.91,0,0.38,oeTRakX6-OMux
13GxvklI-eDzJ,Medical,A,5000,6.62,0,0.04,13GxvklI-eDzJ
qXM21gDz-tKOn,Medical,D,8000,NULL,1,0.15,qXM21gDz-tKOn
DFP5p7kC-cXaY,Medical,C,15000,NULL,0,0.1,DFP5p7kC-cXaY
3QJ4ItuC-WbD5,Venture,A,4000,7.4,0,0.03,3QJ4ItuC-WbD5
M4tap041-QrKH,Education,A,18000,6.54,0,0.19,M4tap041-QrKH
gww7wls0-cBM2,Medical,B,6000,NULL,1,0.17,gww7wls0-cBM2
mt5j9uNI-Ylch,Venture,C,3000,13.57,0,0.11,mt5j9uNI-Ylch
Hy5Oig5I-Xxcm,Medical,D,20000,NULL,1,0.56,Hy5Oig5I-Xxcm
SBWNH4Nf-qE4I,Medical,C,15000,12.68,0,0.2,SBWNH4Nf-qE4I
rAyPJa2C-wiAb,Education,D,12000,16,1,0.25,rAyPJa2C-wiAb
6hfQ2nrj-jtjo,Debtconsolidation,A,7500,6.17,0,0.12,6hfQ2nrj-jtjo
s1IZIdHt-jfC8,Venture,B,15000,11.89,0,0.15,s1IZIdHt-jfC8
S2u69lf5-AlAp,Debtconsolidation,C,4800,13.79,0,0.06,S2u69lf5-AlAp
WGkAjt0F-srCw,Homeimprovement,B,12000,10.65,0,0.16,WGkAjt0F-srCw
POG3SmcF-Zr9G,Education,C,12000,12.53,1,0.27,POG3SmcF-Zr9G
WmC7otP3-lqUk,Education,D,15000,15.95,1,0.5,WmC7otP3-lqUk
liNtyXY7-FQWb,Personal,B,23600,11.89,1,0.43,liNtyXY7-FQWb
kiACYlb1-ZJgN,Venture,D,10000,14.74,0,0.22,kiACYlb1-ZJgN
jTj8oJiu-G6nx,Personal,B,20000,10.99,0,0.24,jTj8oJiu-G6nx
ID4zSisI-lwnA,Education,C,10000,12.87,0,0.12,ID4zSisI-lwnA
S54HMdhR-kLBs,Education,B,7500,10.59,0,0.14,S54HMdhR-kLBs
l44s8sOR-6tyU,Education,A,2500,7.51,0,0.05,l44s8sOR-6tyU
OAn93Lwv-hBW9,Medical,A,11500,NULL,0,0.23,OAn93Lwv-hBW9
D6Xyg742-6LfN,,,15000,10.37,0,0.24,D6Xyg742-6LfN
yTrvtLxc-FWk0,Education,A,5000,NULL,0,0.13,yTrvtLxc-FWk0
fRngaunJ-ze2B,Medical,F,14800,18.53,1,0.27,fRngaunJ-ze2B
EvKpY8Eo-g8us,Medical,B,5500,NULL,0,0.2,EvKpY8Eo-g8us
AsvXlkBJ-DqgJ,Medical,F,25000,18.3,1,0.24,AsvXlkBJ-DqgJ
8MIDht59-dJv7,Medical,A,8650,7.51,0,0.14,8MIDht59-dJv7
1DIOinat-Ckph,Personal,A,8525,6.54,0,0.17,1DIOinat-Ckph
rfqaHjhD-T1hf,Medical,A,10000,NULL,0,0.01,rfqaHjhD-T1hf
QOoMSSSE-LxSq,Homeimprovement,D,7450,15.62,0,0.14,QOoMSSSE-LxSq
ptO36jFM-BvS1,Medical,A,4200,7.49,0,0.08,ptO36jFM-BvS1
2k7rn9XE-wEw6,Personal,B,15000,11.89,0,0.25,2k7rn9XE-wEw6
xYhymLro-JWYv,Venture,B,24000,11.83,0,0.15,xYhymLro-JWYv
xT8bXbAM-X72q,Personal,E,20000,14.38,0,0.24,xT8bXbAM-X72q
HJg7CwGP-p9yL,Debtconsolidation,A,13000,7.88,1,0.43,HJg7CwGP-p9yL
0a7LiYSY-2FyX,Venture,B,16000,11.99,0,0.19,0a7LiYSY-2FyX
9lmCpqZC-3L6z,Education,A,12000,7.29,1,0.34,9lmCpqZC-3L6z
YajyJunY-auwp,Personal,E,5000,16.35,0,0.06,YajyJunY-auwp
II1aQPGc-1mXf,Education,B,13000,11.71,1,0.34,II1aQPGc-1mXf
2Ht8rOXL-SZOb,Venture,A,7200,7.51,0,0.07,2Ht8rOXL-SZOb
6NObIMC2-U8ck,Personal,B,8000,10.99,0,0.15,6NObIMC2-U8ck
wzOO8lpK-l5RZ,Venture,E,10000,17.93,1,0.11,wzOO8lpK-l5RZ
QW8ZA1IK-SQme,Personal,D,8000,16.77,0,0.17,QW8ZA1IK-SQme
7pdaa782-2j3p,Medical,B,14000,10.37,1,0.36,7pdaa782-2j3p
4z8lpwMO-x2Ep,Personal,E,15000,16.32,0,0.1,4z8lpwMO-x2Ep
w6eH9gG8-NKRm,Education,B,10000,10.83,0,0.31,w6eH9gG8-NKRm
dLSz4t8c-uFo7,Personal,B,11500,11.14,0,0.08,dLSz4t8c-uFo7
oFihFf4T-4F58,Personal,B,4800,11.11,0,0.13,oFihFf4T-4F58
oeMwmwAm-og9T,Personal,B,15000,12.42,0,0.23,oeMwmwAm-og9T
qCh8bZxP-xDIZ,Venture,B,10000,7.51,NULL,NULL,qCh8bZxP-xDIZ
ySB6DjKG-HlYZ,Education,E,8500,15.7,0,0.17,ySB6DjKG-HlYZ
qyUCGPQh-fQh2,Homeimprovement,A,8000,7.49,0,0.15,qyUCGPQh-fQh2
0dtgtlRA-Ku1t,Homeimprovement,E,7000,16.32,0,0.13,0dtgtlRA-Ku1t
hAsjQd0A-t8pt,Debtconsolidation,A,10200,NULL,0,0.12,hAsjQd0A-t8pt
n2vpquGb-uELg,Personal,C,20000,13.22,0,0.27,n2vpquGb-uELg
n3JPfysq-ZNkk,Venture,B,7000,11.11,0,0.12,n3JPfysq-ZNkk
Hmris3MS-peBX,Education,B,9000,10.37,0,0.18,Hmris3MS-peBX
MDcwdTcF-8m7K,Venture,,7000,15.99,0,0.05,MDcwdTcF-8m7K
mYZFuHfJ-RG9G,Education,A,8000,7.74,0,0.16,mYZFuHfJ-RG9G
5AXCXbOa-osLz,Medical,C,3500,10.28,0,0.07,5AXCXbOa-osLz
xUxyzsK8-ZEQD,Medical,B,4000,10.08,0,0.12,xUxyzsK8-ZEQD
kq4BU027-R8Gd,Medical,B,4000,12.42,0,0.17,kq4BU027-R8Gd
2QQQqaLr-Zxrg,Education,B,4000,NULL,0,0.12,2QQQqaLr-Zxrg
u5IqzPpM-oGQD,Personal,D,3200,15.28,1,0.17,u5IqzPpM-oGQD
APnhd5kC-JT4d,Education,A,2000,8.49,0,0.05,APnhd5kC-JT4d
eHd9dbHz-hl5Q,Debtconsolidation,A,13500,7.49,0,0.23,eHd9dbHz-hl5Q
gIli0BL5-MpRl,Education,B,4000,13.49,0,0.13,gIli0BL5-MpRl
2MDX1boc-iU1C,Homeimprovement,E,7500,16.4,1,0.17,2MDX1boc-iU1C
a2WlQg0K-eW4d,Venture,E,15000,16.35,0,0.21,a2WlQg0K-eW4d
jPueYktL-pHjO,Debtconsolidation,A,8000,6.03,0,0.14,jPueYktL-pHjO
CT4Y8Gwz-UAkq,Venture,A,4500,7.66,0,0.17,CT4Y8Gwz-UAkq
Qfs21jeH-iJzL,Medical,D,16000,14.96,1,0.22,Qfs21jeH-iJzL
tpPgeLBM-WaRl,Medical,B,25000,9.88,0,0.16,tpPgeLBM-WaRl
TDLo0I6p-5qy0,Homeimprovement,D,2200,15.95,1,0.08,TDLo0I6p-5qy0
QgkQbwXy-lWve,Homeimprovement,B,3000,9.7,0,0.05,QgkQbwXy-lWve
dpWj0BWB-npgt,Debtconsolidation,B,15000,11.48,1,0.33,dpWj0BWB-npgt
XruRLhE3-tdxG,Medical,A,10000,7.9,0,0.14,XruRLhE3-tdxG
txsqvifc-RqgC,Homeimprovement,D,5000,12.92,0,0.07,txsqvifc-RqgC
44D2PQRo-sIKJ,Medical,D,5000,14.96,0,0.17,44D2PQRo-sIKJ
GGrsObLq-JpSW,Homeimprovement,C,6000,13.57,0,0.1,GGrsObLq-JpSW
Schbgdpq-FYCB,Education,D,5000,15.31,1,0.07,Schbgdpq-FYCB
edIcxWu1-5oO3,Debtconsolidation,A,6000,6.92,0,0.05,edIcxWu1-5oO3
mnmvecRZ-GqZH,Debtconsolidation,A,1900,7.29,1,0.07,mnmvecRZ-GqZH
RWx47s7c-pWet,Debtconsolidation,D,6000,14.84,1,0.36,RWx47s7c-pWet
gvrLDimI-S7NJ,Debtconsolidation,C,25000,12.53,0,0.17,gvrLDimI-S7NJ
XN9KNmES-MNfw,Venture,C,15000,15.96,0,0.11,XN9KNmES-MNfw
WtSjj6gZ-pM4k,Venture,C,9000,15.23,1,0.23,WtSjj6gZ-pM4k
MoW6LImC-I7xp,Debtconsolidation,A,3000,6.03,0,0.05,MoW6LImC-I7xp
DdF6j7GK-p4GJ,Personal,A,7800,7.51,0,0.17,DdF6j7GK-p4GJ
ucY2U8mF-gw7r,Education,D,6500,14.11,1,0.22,ucY2U8mF-gw7r
qOuyLyH0-unGs,Venture,B,5500,10.99,0,0.23,qOuyLyH0-unGs
fAK0uGvJ-Bs9X,Debtconsolidation,A,6500,5.42,0,0.1,fAK0uGvJ-Bs9X
UQ4Qzd9p-aNq0,Venture,D,15000,14.42,0,0.21,UQ4Qzd9p-aNq0
x8bEm9U7-N6aO,Medical,A,8700,7.88,0,0.13,x8bEm9U7-N6aO
LQOmStzU-IUKv,Education,D,25000,15.65,1,0.45,LQOmStzU-IUKv
ycXtued9-t3MR,Debtconsolidation,A,3700,6.03,0,0.05,ycXtued9-t3MR
ZEHUYG4T-gT0q,Education,A,4000,7.68,0,0.08,ZEHUYG4T-gT0q
Lsa9iA2r-RNEv,Medical,A,17000,7.9,0,0.23,Lsa9iA2r-RNEv
96aQQzNm-qdAj,Venture,D,12000,NULL,0,0.18,96aQQzNm-qdAj
Rp0ci1B0-krkq,Venture,C,15000,13.85,0,0.15,Rp0ci1B0-krkq
3zmOOMRx-wiZF,Personal,A,8000,9.32,0,0.27,3zmOOMRx-wiZF
9nmi78GZ-YByz,Debtconsolidation,C,1000,13.98,0,0.03,9nmi78GZ-YByz
AA3IogYA-9jtU,Personal,D,10000,16.29,0,0.15,AA3IogYA-9jtU
ThPAX05k-cB9i,Venture,A,2500,7.4,0,0.01,ThPAX05k-cB9i
7cRrd7d0-fD40,Medical,B,12000,11.26,0,0.27,7cRrd7d0-fD40
AAuoLEGe-onto,Debtconsolidation,C,16000,13.49,1,0.31,AAuoLEGe-onto
KKSg9iRw-NZCw,Homeimprovement,B,10000,10.99,1,0.07,KKSg9iRw-NZCw
eflF1rzk-CO9i,Venture,B,7000,12.53,0,0.13,eflF1rzk-CO9i
yqXNTXgb-srPp,Debtconsolidation,A,5000,7.9,0,0.07,yqXNTXgb-srPp
3RHWP134-PBF9,Homeimprovement,B,7500,9.99,1,0.13,3RHWP134-PBF9
0kPfk6Pw-ubqh,Education,A,9000,8.49,0,0.15,0kPfk6Pw-ubqh
4IyJbsPE-uyoY,Education,D,8800,14.96,0,0.19,4IyJbsPE-uyoY
xFnRJ47o-51Jd,Debtconsolidation,A,11600,6.99,0,0.17,xFnRJ47o-51Jd
vFUXndwK-Wn6z,Education,C,6800,12.53,1,0.12,vFUXndwK-Wn6z
fTioCq4X-DNId,Venture,B,4000,10.59,0,0.1,fTioCq4X-DNId
OCZWoXQW-sgwa,Venture,B,NULL,13.48,NULL,0.33,OCZWoXQW-sgwa
Xr2W6xi4-cDcF,Venture,B,12000,9.91,0,0.16,Xr2W6xi4-cDcF
KPy6Sca4-Gueh,Education,B,3500,11.86,0,0.06,KPy6Sca4-Gueh
vp2gJhTT-B9Kl,Education,A,12000,7.66,0,0.13,vp2gJhTT-B9Kl
gILMJoBh-iCxw,Medical,A,8000,7.88,0,0.15,gILMJoBh-iCxw
qD44yZuT-9Oe8,Venture,A,12000,7.88,0,0.17,qD44yZuT-9Oe8
uQIfBP2A-Qogf,Education,C,3000,14.65,0,0.02,uQIfBP2A-Qogf
4lqhlqQh-xjsd,Education,C,10000,12.61,1,0.37,4lqhlqQh-xjsd
BRIALLkO-dRFg,Homeimprovement,A,8000,7.29,1,0.11,BRIALLkO-dRFg
uX557MC0-l4YE,Education,B,11000,12.53,0,0.22,uX557MC0-l4YE
psWjYLWt-8X8G,Personal,C,2000,13.79,0,0.04,psWjYLWt-8X8G
IdvAG96t-5xqc,Education,C,11200,NULL,0,NULL,IdvAG96t-5xqc
nvB01Bip-Lisd,Venture,B,11000,12.42,0,0.15,nvB01Bip-Lisd
YB8SGuQS-WHbe,Homeimprovement,B,14000,11.48,0,0.25,YB8SGuQS-WHbe
aKtX3f6w-bMUu,Medical,B,12000,11.12,1,0.36,aKtX3f6w-bMUu
YcTl7XIS-hFyc,Medical,C,11200,14.27,0,0.06,YcTl7XIS-hFyc
EQQTgoHj-LTkJ,Education,B,25000,9.99,0,0.21,EQQTgoHj-LTkJ
HbyBEUYR-ynN4,Homeimprovement,C,4000,13.99,0,0.05,HbyBEUYR-ynN4
Qf7bmU0m-f0HA,Venture,A,13000,7.9,0,0.24,Qf7bmU0m-f0HA
m8RDF8Ac-NbOI,Venture,B,25000,12.53,0,0.3,m8RDF8Ac-NbOI
UrmqA37h-T1SA,Homeimprovement,A,7600,8.49,1,0.42,UrmqA37h-T1SA
FE2q7uwh-gyYK,Debtconsolidation,A,4000,7.14,0,0.1,FE2q7uwh-gyYK
qaWeUdY7-lWmM,Medical,A,20000,6.17,0,0.2,qaWeUdY7-lWmM
SBC11xSq-2XnM,Personal,A,12000,7.51,0,0.29,SBC11xSq-2XnM
ZXt0v39p-vN8k,Venture,A,4750,7.88,1,0.26,ZXt0v39p-vN8k
pHqsYLbP-h7IG,Education,C,3000,13.16,0,0.06,pHqsYLbP-h7IG
8xKlcXSv-BpSf,Homeimprovement,A,5000,NULL,0,0.09,8xKlcXSv-BpSf
ylxylMl9-Sep0,Education,C,21000,13.22,0,0.3,ylxylMl9-Sep0
bUAJ0BQY-gxSd,Personal,C,NULL,12.73,0,0.4,bUAJ0BQY-gxSd
OwEwxtC4-l9ki,Medical,D,25000,15.37,1,0.32,OwEwxtC4-l9ki
kwxaSA79-YXvX,Homeimprovement,C,14000,12.61,0,0.2,kwxaSA79-YXvX
FyroQoPk-R5zF,Homeimprovement,E,25000,16.77,1,0.27,FyroQoPk-R5zF
4ufnZ6nt-Xwva,Personal,B,18000,10.99,0,0.25,4ufnZ6nt-Xwva
6gundMoE-1TJ3,Personal,B,3050,10.38,1,0.2,6gundMoE-1TJ3
520Qt7fr-DNqL,Venture,B,12000,7.49,0,0.22,520Qt7fr-DNqL
rOXOqWOH-3wXo,Medical,A,18000,6.91,0,0.39,rOXOqWOH-3wXo
kK6iv5KF-vXT7,Medical,D,17400,15.05,1,0.25,kK6iv5KF-vXT7
Hj3RU7RX-mReN,Medical,C,15000,11.03,0,0.1,Hj3RU7RX-mReN
31pIPRcF-vR2t,Education,A,2500,8.59,0,0.03,31pIPRcF-vR2t
73syqctt-l1ms,Personal,C,5500,14.27,0,0.23,73syqctt-l1ms
ORLXXe5b-0vGU,Venture,A,5125,8.59,0,0.07,ORLXXe5b-0vGU
Nd5LU2qT-F1hM,Education,A,25000,7.9,1,0.37,Nd5LU2qT-F1hM
2MoSYZZq-k9vL,Education,C,7500,11.34,0,0.13,2MoSYZZq-k9vL
g03yyFXe-tYpl,Medical,G,12000,18.84,1,0.27,g03yyFXe-tYpl
h97ebjJy-T6qW,Personal,A,6400,5.99,0,0.07,h97ebjJy-T6qW
FvhOrXID-yPxq,Venture,A,7000,8.49,0,0.15,FvhOrXID-yPxq
p3ZqYEug-sdmz,Personal,B,3200,11.11,0,0.04,p3ZqYEug-sdmz
h67eeDi4-zCis,Venture,A,11200,7.88,0,0.28,h67eeDi4-zCis
sZYZPB18-p1n7,Medical,E,14000,16.45,1,0.16,sZYZPB18-p1n7
iedonniw-Qeoe,Education,D,12000,12.49,0,0.16,iedonniw-Qeoe
kHI5sUwO-dW9E,Personal,A,6000,7.88,0,0.15,kHI5sUwO-dW9E
nN2i1OMm-DThK,Personal,C,2500,14.35,0,0.12,nN2i1OMm-DThK
v0CBCI8d-zRks,Personal,B,11425,9.91,0,0.2,v0CBCI8d-zRks
yG6fWGIF-TPxL,,B,10000,NULL,0,0.13,yG6fWGIF-TPxL
bQ65cHU9-ubWi,Debtconsolidation,C,10000,NULL,1,0.24,bQ65cHU9-ubWi
oO5ASQf0-QQ5K,Debtconsolidation,A,10000,NULL,0,0.07,oO5ASQf0-QQ5K
uszQ0Y0K-it3C,Debtconsolidation,A,30000,6.62,1,0.38,uszQ0Y0K-it3C
PZUApoN0-3dQi,Personal,E,20000,17.04,1,0.37,PZUApoN0-3dQi
RlGgdF9e-bmrB,Homeimprovement,A,5200,7.51,0,0.07,RlGgdF9e-bmrB
laEGIFiX-D3vR,Medical,E,2100,17.04,1,0.06,laEGIFiX-D3vR
cK6p9GS8-UFut,Venture,A,8000,7.9,0,0.16,cK6p9GS8-UFut
kHXHd7uP-qx8p,Venture,D,30000,16.29,1,0.23,kHXHd7uP-qx8p
9b0iCFwE-AEze,Medical,B,24250,11.83,0,0.24,9b0iCFwE-AEze
DPI9p976-wFu2,Personal,B,7500,9.76,0,0.2,DPI9p976-wFu2
8fMn8B2x-6t24,Debtconsolidation,,3000,6.17,0,NULL,8fMn8B2x-6t24
cTKwzURu-qcnw,Debtconsolidation,E,10250,14.38,1,0.16,cTKwzURu-qcnw
duGwNtgl-CTRF,Medical,C,9250,13.16,0,0.18,duGwNtgl-CTRF
x2mXKEGF-RBSs,Education,A,8000,7.66,0,0.11,x2mXKEGF-RBSs
JSWwLIbM-t0qB,Debtconsolidation,B,35000,12.69,0,0.25,JSWwLIbM-t0qB
Nsd7iD9a-wkJ9,Debtconsolidation,C,5000,12.53,0,0.07,Nsd7iD9a-wkJ9
Ba9mhnlW-9e4s,Venture,C,15000,13.49,0,0.15,Ba9mhnlW-9e4s
7WYviPsR-eHWw,Personal,C,1600,13.72,0,0.1,7WYviPsR-eHWw
t6qpm2Rg-0nKT,Homeimprovement,A,2500,5.42,0,0.05,t6qpm2Rg-0nKT
Q6dRZxAb-2say,Debtconsolidation,D,16000,14.54,1,0.26,Q6dRZxAb-2say
mD49akDA-s4O3,Personal,D,12000,14.96,0,0.21,mD49akDA-s4O3
XZkrFwWI-wNaO,Medical,A,20000,6.54,0,0.24,XZkrFwWI-wNaO
70ThL7fb-nJKU,Education,B,NULL,15.31,0,NULL,70ThL7fb-nJKU
hXdisdje-pXCX,Homeimprovement,D,22000,14.09,0,0.37,hXdisdje-pXCX
pl38tqqd-jI9P,Medical,C,4500,12.68,0,0.08,pl38tqqd-jI9P
lBEvYQ0q-Ej3C,Venture,C,8000,12.84,0,0.1,lBEvYQ0q-Ej3C
EjM8j5sn-FZGY,Venture,B,5600,9.63,0,0.1,EjM8j5sn-FZGY
srnPGbXm-ji7T,Venture,D,12800,14.74,0,0.17,srnPGbXm-ji7T
p47ekaF3-AsEM,Medical,A,8500,7.51,0,0.19,p47ekaF3-AsEM
7LR4fG2u-qxJl,Venture,D,20000,NULL,1,0.38,7LR4fG2u-qxJl
YGxBKcwl-CA3L,Homeimprovement,B,8800,11.36,0,0.15,YGxBKcwl-CA3L
UzrPWkJn-wun3,Venture,B,15000,NULL,0,0.17,UzrPWkJn-wun3
Z16qvED4-Qezf,Education,A,20000,6.91,0,0.34,Z16qvED4-Qezf
KCeyZTHe-YaUI,Education,B,3000,11.99,1,0.05,KCeyZTHe-YaUI
SxsOo9Kb-k80T,Personal,E,20000,14.25,1,0.48,SxsOo9Kb-k80T
PXyr8IIY-2S3z,Venture,B,1700,10.38,0,0.05,PXyr8IIY-2S3z
BRMZUMmB-PKyC,Personal,C,2200,13.48,1,0.15,BRMZUMmB-PKyC
vKMq86cS-rqED,Medical,A,10000,7.66,0,0.16,vKMq86cS-rqED
QN1kerXY-6sbz,Homeimprovement,A,4200,5.99,0,0.04,QN1kerXY-6sbz
JNGJ4YhS-hJrO,Personal,B,4950,NULL,1,0.33,JNGJ4YhS-hJrO
TlximYpc-dcEQ,Education,D,21000,13.36,1,0.29,TlximYpc-dcEQ
KjjQsxMu-avoS,Medical,,7200,NULL,1,0.14,KjjQsxMu-avoS
CaIt7RBC-HS0E,Medical,C,1000,12.87,0,0.03,CaIt7RBC-HS0E
oOIZBQTj-oY8K,Homeimprovement,A,5000,6.62,1,0.06,oOIZBQTj-oY8K
ajuY0AyJ-D5hu,Education,F,3000,17.8,0,0.13,ajuY0AyJ-D5hu
PXC19Bc0-DaAo,Personal,D,10000,15.65,0,0.16,PXC19Bc0-DaAo
46bAbv8h-oeGc,Debtconsolidation,A,9600,9.32,0,0.15,46bAbv8h-oeGc
5ZyjyWi9-Wv2l,Medical,B,5600,10.37,0,0.1,5ZyjyWi9-Wv2l
EUXDn1yG-Dk2s,Education,A,9000,6.92,0,0.16,EUXDn1yG-Dk2s
BztZjz7l-APOx,Debtconsolidation,C,8000,12.73,0,0.28,BztZjz7l-APOx
4Fr4jMFB-75qS,Debtconsolidation,D,20000,14.59,1,0.17,4Fr4jMFB-75qS
zrLvc4Xv-Bpes,Homeimprovement,D,13750,14.84,0,0.32,zrLvc4Xv-Bpes
lJM7w4cR-ciDr,Medical,C,2500,12.84,1,0.09,lJM7w4cR-ciDr
WwM5OzvR-20kQ,Medical,A,10625,6.03,1,0.44,WwM5OzvR-20kQ
Mf5GpGpP-woO2,Medical,B,12100,9.45,0,0.22,Mf5GpGpP-woO2
8sbhRil2-DdgT,Education,A,6000,5.79,0,0.1,8sbhRil2-DdgT
Z40Me1z8-X4PI,Personal,B,18000,8.88,1,0.36,Z40Me1z8-X4PI
Rgf0KUU5-4cgh,Debtconsolidation,B,4750,NULL,0,0.12,Rgf0KUU5-4cgh
yNwKolPg-waMy,Homeimprovement,A,8500,7.49,0,0.16,yNwKolPg-waMy
YqzuD3oU-wShA,Homeimprovement,C,16750,14.26,0,0.35,YqzuD3oU-wShA
MDwFOF1l-yra4,Personal,B,11000,10.62,0,0.16,MDwFOF1l-yra4
jh8hD4OU-JHtQ,Medical,A,6400,5.79,0,0.15,jh8hD4OU-JHtQ
