id_cliente,idade,salario,tipo_imovel,tempo_trabalhando,id_emprestimo,motivo_emprestimo,grupo,valor_emprestimo,juros,RISCO_INADIMPLENCIA,emp_sal,id_historico,INADIMPLENCIA,tempo_cliente
zjbjl7Eo-L1xH,25,68000,Rent,1,k29SU8ei-P30Z,Education,C,10000,14.26,0,0.15,zDk7dCKR-HJNI,Y,2
XKkrsRCQ-vvEQ,23,40000,Own,7,hLkhE5jJ-6JCT,Education,A,13000,7.29,0,0.33,ZLM7iF64-waRb,N,4
w0JuNkdi-0km2,37,45000,Rent,0,nah6pSHu-Q8Pn,Education,A,8000,9.63,0,0.18,mZR7jY1R-hkWf,N,17
NfMCNSKs-YXAu,32,71000,Mortgage,10,eo00x5Lv-9yuw,Homeimprovement,A,14000,6.99,0,0.2,rqLxFOMa-YyhY,N,8
1rSQgRFA-dhmU,25,150000,Mortgage,9,JIUqHP6l-uzrR,Medical,C,20000,14.65,0,0.13,5qpkR5Oo-vHSt,Y,4
G0vLLE6w-ieH7,40,50000,Mortgage,5,kXiDT37x-UOyK,Homeimprovement,D,6000,14.96,0,0.12,O41unrdu-3YfY,Y,16
GgOj15Si-YLoL,28,75000,Rent,0,Od5pSkpS-RDLc,Education,A,12000,6.03,0,0.16,4Osle0pR-E73C,N,6
EfXmYHUU-WnQh,26,104550,Mortgage,6,M7kPyQpv-CSXT,Medical,D,15000,15.33,1,0.12,BPHDF4JM-j4eW,N,3
fdS6pTeo-11dH,54,107000,Rent,27,bG5H4H9Q-alJX,Venture,B,10000,9.91,0,0.09,3h0oWBwb-nKs0,N,20
QMvO9FxR-G6Ql,21,54000,Rent,5,nasppiO4-FNdN,Debtconsolidation,A,5125,5.99,1,0.09,3EkugC6v-5N2u,N,4
ZoGmWwo8-JYWk,26,51400,Rent,4,ql6d3vOG-zY3f,Debtconsolidation,C,9000,13.61,0,0.18,LHOlNjra-49S9,N,2
dmF8IU35-ukfl,28,92000,Rent,6,mUZHfgOy-DapO,Education,B,22000,12.69,0,0.24,WoDNRrqs-eX51,N,9
wLAYCLnd-oxRZ,28,11029,Mortgage,12,9Uzw28UW-iZwS,Medical,C,2150,10.78,1,0.19,jvNYe4as-BaRM,Y,7
4X27uxOJ-HsSL,28,48000,Mortgage,4,RkSdAuLu-FuZQ,Personal,B,3000,11.99,0,0.06,AtN0Gh63-AqiX,N,10
s4AF85Un-ZU2E,29,14400,Rent,2,k5JizWfy-lrtv,Personal,C,7000,12.84,1,0.49,i6bTT9cO-fHnR,N,5
gdG1iEaU-vS6B,29,80000,Rent,0,9RMofWOA-ywPe,Personal,B,1500,12.42,0,0.02,JTkZ0ouQ-S4vc,N,9
69ItHZRi-FQ5w,22,30000,Mortgage,1,8MHjyRdY-Iueq,Personal,B,5500,10.99,0,0.18,4tEyqZF8-QmoN,N,3
QuPIBk3T-MJLX,25,66300,Mortgage,9,XAsOgs9A-2kS3,Medical,A,1700,6.76,1,0.02,YMZSfky7-MJ9a,N,4
zTNO2Dq4-5pRs,34,26400,Rent,0,CtLQvsOd-12Dh,Debtconsolidation,C,7750,12.87,0,0.29,r7Lo8OU4-dy2w,Y,5
4CRkZMMd-ZZJ2,26,22406,Rent,5,jsWOL7LQ-2erj,Homeimprovement,A,2500,6.76,1,0.11,M4fyUnN5-3f5j,N,2
WuthMRXa-thJL,33,24000,Mortgage,2,huofSsd0-Oi2b,Debtconsolidation,B,6000,10.25,0,0.25,cUPlHjnj-7ZxI,N,6
DCvrisoF-SQLq,23,140000,Mortgage,4,Oohnsjt0-x71D,Personal,A,12000,5.42,0,0.09,xp8NMHas-Lvwd,N,3
5sjTLUgM-9pMs,28,78500,Rent,2,adA1AvTO-vd2U,Homeimprovement,C,5000,14.27,0,0.06,Wi21aJpN-5YCC,Y,6
9mH4jzU8-z0ji,26,46800,Mortgage,3,B1N7M4eT-L1cD,Homeimprovement,B,12725,12.42,0,0.27,tnje7rWF-8XqB,N,2
CE0q4Wcg-f16d,27,170000,Rent,0,tUqCYO1l-jNzM,Homeimprovement,A,16000,5.79,0,0.09,kDBUvjqN-eyZB,N,8
8i0FsknG-XEeG,26,31200,Mortgage,6,4Jv38rIb-9iTQ,Personal,A,9250,7.9,0,0.3,5izmixSX-5WJM,N,2
yRamW5jl-ks7X,28,70000,Mortgage,4,YdIcvUnZ-afrp,Debtconsolidation,B,5000,11.71,0,0.07,rzFFnFwp-Jpch,N,8
3gPZ2pkW-P5lH,37,88000,Rent,4,k0PTIS07-WRbx,Education,G,25000,19.66,1,0.28,gkRfPcJY-975o,Y,15
7DqpvbZM-dEMK,21,27700,Rent,5,jffqBhWj-3gFn,Personal,A,4800,6.62,0,0.17,37mB5HAQ-vUg7,N,4
DnjSnfjZ-0c9x,24,21000,Rent,0,LZWQ0zAi-K2v1,Debtconsolidation,C,4000,13.43,0,0.19,56yxOdiS-bGQ2,N,4
OJwvhQvr-7TzK,28,102500,Mortgage,12,8Aqc371w-rbiP,Medical,A,6000,5.79,0,0.06,aK0psE6w-FGYI,N,8
Hlotx5gM-XJlp,24,12000,Rent,0,zrUYcLsx-Rny1,Personal,A,3200,5.99,1,0.27,Ez4RamkH-l80e,N,3
S2EM441q-pvls,48,19632,Rent,19,H0vOZyyk-JC8H,Personal,C,2000,13.47,0,0.1,DTLT3qF6-1mdU,Y,12
ImYQ7vi9-KJax,27,30000,Rent,0,ktFk0vQT-OmTf,Medical,C,5600,13.49,0,0.19,eYDm6zXn-yNMj,N,10
ggFyMDhG-I4tU,29,120000,Mortgage,11,jbYhqjIB-t78P,Venture,B,16000,12.42,0,0.13,lBtdtH8m-26GF,N,9
ax7M1ALn-8t2J,27,38000,Rent,0,HY2BwSO3-AKLe,Medical,A,12000,6.62,1,0.32,pLILLXky-by02,N,10
rf9udtPZ-8c9c,25,38400,Rent,2,N5qiDkO5-S7rd,Education,B,4000,12.53,0,0.1,4wdIKyfy-xfMn,N,4
ljRKCzHz-3bB0,31,59000,Rent,2,StSeSebq-W2rc,Debtconsolidation,C,8750,12.68,0,0.15,Oj1lGxs7-KQLc,N,7
aBYXi2yE-2o0t,31,30000,Rent,1,x7XotfWt-tXtB,Homeimprovement,B,15000,10,1,0.5,jZbUtxSH-S978,N,6
BEe2Pm1X-vuK4,26,108000,Mortgage,3,92s8liTt-vOu8,Venture,B,9000,10.38,0,0.08,rJ10xR5L-AHOS,N,4
gfJFKFp7-MWb1,36,77000,Mortgage,2,DSs9LiNY-RZ2h,Education,E,10000,16.35,0,0.13,mOIRy309-GdMb,Y,13
5tgMWTZY-sWCj,27,45000,Own,3,arzhRH0w-WMcT,Personal,B,3500,11.14,0,0.08,WFC6KivX-dh0t,N,8
klGU1boW-Anru,30,300000,Mortgage,3,UmR29Yes-LDTg,Venture,A,6000,9.63,0,0.02,gplF0rUC-jqMk,N,10
mGliQUMM-ZePg,26,51000,Mortgage,5,hYq03Hay-teLW,Medical,D,7000,15.21,1,0.14,i6PFQIRp-9QPm,N,4
IwqktwRQ-dM0R,29,74000,Rent,3,S9UtFoHz-GEAS,Homeimprovement,C,16000,13.11,1,0.22,7K8cXklX-Z1PR,Y,5
RuQswQSA-aPhc,38,66690,Rent,12,iPnh48RR-4o1Z,Education,D,20000,14.59,0,0.3,WB0sXGss-w85O,N,14
NC15WsBC-9caZ,23,75000,Rent,5,EKYzRqxE-xI3S,Personal,C,8000,13.79,0,0.11,fIDtInM1-FrKP,N,3
kZNudJbo-yPpO,26,69000,Mortgage,4,h7XBL9p7-CRfl,Venture,D,16000,15.7,0,0.23,2hMqsQim-4rKF,N,4
J7hDepSz-lnPN,26,24000,Mortgage,1,TuSPcWmc-3vOj,Homeimprovement,B,6000,10.99,0,0.25,5mUuqhaP-BCAi,N,4
oL9bzbej-1xW2,21,15996,Rent,3,XFwqqWRi-tnFo,Medical,D,4800,15.37,1,0.3,BbPh8mUu-Mh6Q,Y,3
Q6OfoAbH-pWF3,29,74360,Own,7,kJDiYAM5-ymQX,Medical,A,8725,5.99,0,0.12,XXtCfTyY-xOl7,N,7
YS2Pcj5R-WlT4,22,90000,Rent,5,LwlElqII-WtNF,Venture,A,2850,5.99,0,0.03,WUxkiE1c-ShlW,N,3
RphDkQzK-l0NA,28,130000,Own,10,RCLrbR7q-Lq3F,Education,B,24000,11.83,0,0.18,ZTEO1PSe-Nt9J,N,10
vHQ1sYtP-QL6W,24,75000,Mortgage,4,ukIostZ5-fPJ9,Venture,B,19000,11.99,0,0.25,gpOTBePX-m4MI,N,3
ae9zyYAG-RKq8,32,108000,Mortgage,5,p9vfsif9-e0xj,Venture,B,12000,11.49,0,0.11,BpzkIruH-CavB,N,10
Y7AIgakq-h46W,26,64000,Mortgage,6,gFzqfuNE-uplL,Debtconsolidation,E,9000,18.64,1,0.14,DEvrUcYQ-rYsq,N,4
PbkMUc3Q-s2UI,30,54000,Mortgage,8,vpxf5WHH-QmmZ,Homeimprovement,G,24000,18.72,1,0.44,Ctdt05f7-xIwm,N,8
IpwdEW7E-Ijel,36,30000,Rent,0,dqqJXrt2-BhyK,Education,B,9000,12.18,0,0.3,AJWPglS6-quAz,N,17
Jkit89lC-Lmdq,23,45000,Own,0,jxmJiqUf-PfSs,Venture,C,8000,12.84,0,0.18,UdCBUYSo-jUwm,Y,2
Cr22YzJy-JXf1,29,99000,Rent,3,ZJfrB8an-9ZNQ,Personal,C,8000,12.99,0,0.08,vYvRBW1R-ttbB,Y,8
lFy8UpQh-EC1D,27,18576,Rent,4,vEwyGvOr-0kTO,Medical,B,1400,9.99,0,0.08,o8lmoDLK-z0FL,N,6
5lJWlcSs-pFKX,37,45000,Rent,1,BIS4En1k-wxgd,Debtconsolidation,A,7000,7.49,0,0.16,uty2CfCJ-8bNx,N,15
b4WDhlvp-xrHu,32,103000,Mortgage,0,vjcnlYwl-sQuI,Education,E,33000,18.64,1,0.32,pDUxNtbO-Yv4G,Y,10
UTgwvzgU-wSEZ,25,50000,Rent,5,QIlt7Gl9-c2NT,Debtconsolidation,B,9000,12.69,0,0.18,ULyItXIK-SfW1,N,3
m58rpF9T-s4iI,23,25000,Rent,2,8oUcNe28-dpop,Medical,B,1800,12.69,1,0.07,2ILUarSb-Ohjj,N,3
GLf1kSwe-5S3p,34,397800,Mortgage,5,jOlZaItB-17qT,Medical,D,14000,14.61,1,0.03,QW8SU0aZ-18cv,Y,5
UTig74Lk-zzqF,26,42000,Rent,4,lscM7sQd-Lcpn,Debtconsolidation,B,14000,9.45,1,0.33,QNc3MBsJ-PF1c,N,2
2OuKF1S9-DimT,22,68000,Mortgage,6,94S4DSNW-tSFF,Medical,A,13000,7.88,0,0.19,vEseToCv-KSW2,N,2
qHsoOQcx-TSaz,23,40000,Mortgage,3,pbDwzvsz-G0pw,Medical,A,5000,5.42,0,0.13,aoIsnsgx-9KpF,N,3
st4OxAne-gp4M,43,60000,Mortgage,6,kJvn06vJ-03F7,Medical,B,4800,9.64,0,0.08,fmwSPKgy-vhPm,N,13
g7SYRjFA-znWo,26,34000,Mortgage,6,PXaf83Lx-Z7rE,Personal,A,12000,6.03,0,0.35,6vKd1dNk-jO7b,N,2
E9X7z9Ja-m30L,49,45000,Rent,2,0ePwgW9z-PfOI,Debtconsolidation,C,15000,13.49,1,0.33,s8LQ4yZ8-EtQM,N,12
6wI10pJi-ToNL,39,150000,Mortgage,9,wxjaMe9a-LSoI,Medical,A,30000,8.9,0,0.2,rHfYqQyS-8cn2,N,11
6TKqP3Y5-Dwlq,22,61500,Mortgage,5,CbJsOzOb-KUH9,Venture,A,30000,6.62,0,0.49,Am72vMDD-Mlsu,N,3
RTrKPvi0-POaj,23,33000,Mortgage,4,9v4Qgg4E-gtBc,Education,A,8000,7.49,0,0.24,jP9yOMaL-tjLs,N,3
udIFjgYJ-F1si,27,116000,Mortgage,0,HG6OWJRD-MXyu,Education,C,3500,12.53,1,0.03,GbTnL2Dr-xPvg,N,10
M2wzm9pr-h2dL,23,45000,Rent,0,zsw0URcc-6Xbd,Education,A,1500,7.51,0,0.03,jJS7xXbZ-ew5C,N,4
DAaKJlIm-4UhR,27,45000,Mortgage,3,hrAtCu43-JLfr,Medical,C,18000,12.87,0,0.4,Ynci6hqq-bwGh,N,8
5qNxxWsr-Q9f8,28,186480,Mortgage,12,BroiXlm4-lOyj,Medical,C,10000,14.22,0,0.05,84jR5nSQ-okD4,Y,9
0hM1SHZE-HDJb,33,38000,Mortgage,0,rmi3b8Cj-Y0ku,Education,C,2500,13.22,0,0.07,tD9W6tFO-Aw1X,N,6
XPgTUAOo-aYOL,23,30000,Rent,7,2Gb9NkoU-Nuck,Education,C,10000,13.99,1,0.33,YYllrqzc-jqE2,N,2
FUyQfWEg-p12F,25,68000,Rent,2,Xl59AkFs-soC4,Debtconsolidation,B,13600,10,0,0.2,zH5D09Ef-CnTZ,N,3
p7tjwIBF-zHQI,27,13500,Rent,2,HBiq2y3I-Z6hF,Medical,B,8000,12.18,1,0.59,ct8dM7aU-fzjB,N,5
33e4Woso-qSFt,47,53808,Mortgage,4,KIk4Fcwn-CRrz,Venture,B,15000,11.71,0,0.28,Til7fED8-xfy7,N,17
IDFfjcdx-OkFP,24,43000,Mortgage,5,G1Cv2kb4-9Ah9,Homeimprovement,C,2500,13.49,0,0.06,cfi2wpdI-MYrY,Y,4
L5YvfevL-8i8D,22,78996,Own,6,rwxJnapd-RuyF,Medical,B,10000,11.11,0,0.13,cawqn6Nb-Cktl,N,2
UQlce34r-L4ne,32,95000,Mortgage,12,G5gEIumw-qPdw,Education,A,9000,5.42,0,0.09,ec1rPDn5-gGn5,N,7
OxupQD2u-5EXy,22,20160,Rent,1,46AziimW-cbQB,Education,A,2600,6.92,0,0.13,AtAKfkj2-KDhy,N,4
tPCDCzLe-wwIj,28,52000,Mortgage,10,Nyv33GoE-kvar,Debtconsolidation,A,13600,7.88,0,0.26,e8XUviqT-LZmM,N,5
ffCjB8a2-r3Dp,30,78000,Mortgage,1,bftWZtNA-tBJi,Medical,C,26000,15.96,0,0.33,nOgXNRiw-bt38,Y,5
zJ0ngvbK-THMT,23,33600,Rent,2,1uQnDxxr-CTYH,Personal,B,1000,10.36,0,0.03,ef1f6a3Q-ysUB,N,2
0FIMaAm6-xFsK,28,50000,Rent,2,1QCY01El-ubrY,Education,D,2000,16.89,1,0.04,687IPyYp-jcig,N,5
NQlt8kcK-kmoP,25,127741,Mortgage,9,kqdCq0AI-0utX,Debtconsolidation,A,12000,7.88,0,0.09,vmdw61q7-QK3k,N,2
AjKdJKEr-B7bA,26,113000,Mortgage,10,rjwC3NeG-E4Sl,Personal,A,12000,7.29,1,0.11,HUObHMKn-4nL2,N,2
fP6ra3GF-oGWe,23,71000,,7,vS0zsc4M-nrZF,Education,,11000,7.51,0,0.17,vYulC1l8-BJvh,N,4
LyfHt27p-ZaOX,23,62000,Mortgage,0,khnEhBpD-9S2F,Venture,D,18000,14.46,0,0.29,JOLG98SK-WbNv,Y,3
RKoQfdza-WGWG,32,95000,Rent,5,qif7jLZN-LMr5,Homeimprovement,C,6400,11.54,0,0.07,6tHeTAbw-bseo,N,5
mY5NMo5g-pnq0,29,55530,Mortgage,13,ijbYcwjM-BHi8,Education,A,18825,8.9,0,0.34,1hytDGzn-WyvZ,N,7
Bs7Yh3j6-WknZ,25,120000,Rent,2,7ufZWHrw-Ehg3,Personal,A,15000,7.51,0,0.13,905ZKgxa-Ujtl,N,2
7G4uGQ2s-4hwL,38,63500,Own,3,mJvMX6Xq-hphM,Education,B,2400,11.36,0,0.04,96a8osd4-kH0O,N,12
ML42OMnW-1cNN,35,50000,Rent,16,oTfcwQWX-1Ufp,Medical,B,13000,10.25,0,0.26,YSyzglIK-qFTZ,N,8
fNOXcRxQ-DSd9,29,60000,Own,13,41P6aAZ4-PqRX,Venture,A,1000,6.76,0,0.02,ekHmguwE-60yL,N,8
HE7zlLF0-zUaK,34,57000,Mortgage,6,qjOks4ql-hDYQ,Homeimprovement,A,2600,5.99,1,0.05,8D8qM8fb-QSZn,N,7
iIajbB7v-enJI,29,44000,Rent,0,zpkNER7i-xa7s,Education,B,10200,10.2,0,0.23,NQ23bkMp-r3YR,N,8
a1WT2uGt-jshR,47,48000,Mortgage,13,X5mp407Q-irQq,Medical,B,16750,10.62,0,0.35,vBafMhzI-ELap,N,12
pcq7Wuay-7DKX,24,77000,Mortgage,8,0aUzFdkW-zBcd,Medical,A,14000,8.94,0,0.18,LMbsZ0l3-9kYA,N,3
QY55RRDn-bDlg,44,91000,Mortgage,14,Zv8Ev4xC-f0Q5,,,9600,11.99,0,0.27,TFA9PWGX-zcbA,N,4
qj9W8xl4-oppA,28,68000,Rent,2,OgmvGgwO-JF1b,Education,B,14800,9.99,0,0.22,dvrZto76-3fW2,N,9
xIaAX9h3-93hs,30,49000,Mortgage,9,BcQ4r7My-7FHu,Education,A,11750,8.9,0,0.24,bBQYPXQH-y2Dz,N,9
C4FfB79h-IrbL,22,24000,Rent,3,i8GRASi0-U8eb,Personal,C,1000,12.84,0,0.04,E3aAmgxu-QpaD,Y,3
iFZALneE-xgJS,23,65400,Rent,1,Xu0a2Wdv-SPJJ,Debtconsolidation,C,10075,13.98,0,0.15,3kBxgRtH-wbGn,Y,2
qIxvsWHE-pKpn,21,75000,Mortgage,5,3G2zCO2O-tGXS,Education,A,5400,7.29,0,0.07,hpH7vxxK-iQqn,N,3
OXBAdQ5x-wXmX,28,70000,Own,6,dmEO0ltO-BxPA,Venture,D,14000,16.29,0,0.2,a5cuFXwx-GDzF,Y,8
eL5ha0yD-pHYS,24,80000,Mortgage,8,J0RvU152-F8kT,Homeimprovement,A,5550,8.49,0,0.07,0H5RxEm4-RMcB,N,2
etXGpIqr-suoD,23,28800,Own,7,GWPSzOv6-KYlu,Medical,A,12250,7.51,0,0.43,t6nfJTCK-MpKW,N,4
GSkFrq9h-Cd90,24,72000,Mortgage,5,7uRAKEeK-SieO,Medical,A,11200,7.29,0,0.16,Xf7YS8wf-N4Hr,N,4
fvgXlsUf-UF9v,30,85000,Rent,4,qRoSjG3E-xu0D,Medical,A,10000,6.62,0,0.12,cZmz0CqJ-vd9o,N,6
SBulzI6h-3GCT,22,40000,Rent,6,rdjNsOKd-v4Jn,Education,A,4500,7.66,0,0.11,PvJLLYnH-LUuN,N,3
seOp4es0-MTiL,25,44000,Mortgage,2,Lo6DR1S3-lGvO,Venture,D,12000,14.54,0,0.27,Xad7M6EJ-Fnhv,N,2
WXpGxcsQ-4RjG,24,100000,Mortgage,8,HCOnqAfG-PWft,Medical,A,5625,6.99,0,0.06,F6aAMaIq-i2P9,N,4
jWWrgNTA-lnyn,26,50000,Mortgage,4,Xh5x74DK-nqnq,Venture,A,17200,7.51,0,0.34,JGa5nNSk-sXYA,N,4
1wbqWFvM-OaZT,32,22000,Rent,9,CUgTBahN-KhHY,Medical,E,10000,18.39,1,0.45,5HYfYYY0-5uNA,Y,6
6Zfe3ik0-Hxp8,45,26000,Rent,17,18LCewJn-t9jx,Medical,A,10000,8.49,1,0.38,W2jtLts9-za3Y,N,13
TAxE9Shk-EkHa,23,34992,Mortgage,4,UdKM9kWY-umhN,Education,F,22550,15.96,0,0.64,fbofFEBN-H3Jd,Y,3
6SKkz1ZC-llNG,33,51996,Mortgage,3,YxGcw4db-ImQ0,Debtconsolidation,B,14000,8.88,0,0.27,x9LrEPsz-SAOJ,N,9
JKpLSHiP-9CWW,23,62000,Mortgage,8,HrAvCusJ-1USb,Homeimprovement,C,9000,11.03,1,0.15,jrzTdhlK-48Bl,N,2
SBdBwn0Q-gP1I,27,50000,Mortgage,5,8l6dP1Ur-M9ZN,Venture,A,12000,9.32,0,0.24,I2DeEC57-Q3KQ,N,8
JSSfkJBo-tn1T,23,16800,Rent,7,YyG4sQA6-ZNhE,Education,A,6625,6.03,1,0.39,6fdd4AX1-XtRX,N,3
1A3i6GNO-3KwP,27,41000,Rent,3,ckAD7qZU-t60y,Debtconsolidation,C,7000,12.73,0,0.17,64UNj0im-vDIh,Y,5
tnY0aMnr-QCaT,30,39000,Rent,1,8n70zHlC-v8mh,Debtconsolidation,B,2400,10.99,0,0.06,S5R9oJPx-YBd1,N,7
bfOf6QSj-SoSt,23,55004,Mortgage,4,9Md9Fw5v-XF2A,Education,D,9600,14.74,0,0.17,b1llC9Cv-b8lA,Y,2
31c8vI80-kFe4,26,120000,Mortgage,0,Sixvwagy-jakk,Personal,C,20000,13.85,0,0.17,Ew017g53-2Xz8,N,3
ItzHomkw-04tO,23,24000,Rent,0,StBdYLfr-Cnmf,Venture,A,9250,6.54,1,0.39,gDMGX0mB-diIW,N,3
ElyMndDX-9lhb,23,34000,Mortgage,7,AByk42kj-0QNp,Debtconsolidation,B,19000,11.48,0,0.56,InTigfiG-ZOJC,N,4
GE8bR2Sb-qkUz,22,42000,Rent,1,O47rizQz-UJ5q,Personal,D,20000,12.99,1,0.48,jB54QKC6-EiU4,N,3
7bfxKuGS-7bZ2,37,200000,Mortgage,2,JdXBIG8H-dfaz,Debtconsolidation,A,6000,5.42,0,0.03,iKBehXa1-MFDA,N,14
1EkyEFev-kH6M,34,36000,Rent,2,4t8W0x0Y-4UlK,Debtconsolidation,A,9500,8.59,0,0.26,dhsv4zOB-62lL,N,8
rS1bPxEC-shns,24,64000,Mortgage,8,M5nkf40G-mcOb,Venture,B,1200,10.74,0,0.02,lRTvuMtT-laRK,N,4
8uaUlMs6-HnMU,28,125000,Own,4,EmPTuS2S-vKGB,Personal,A,10000,7.51,0,0.08,MrcaBirg-k4gI,N,8
8NfeHr2c-FUBQ,23,80832,Own,0,zkrOguBn-bHw3,Medical,D,15000,15.65,0,0.19,v1zYrspz-efRW,N,2
yJ3rAQeX-vxcj,21,14400,Rent,0,zpNfyxyk-dFso,Debtconsolidation,A,2000,5.79,0,0.14,x5UM51Qv-lQPs,N,2
8TOtU3eh-7o2h,25,49000,Mortgage,2,bEagwogS-KvDd,Homeimprovement,B,18225,10,0,0.37,oM3dEPMW-BOU4,N,4
TgQ9JmGo-tUGr,22,82000,Rent,6,I4GbEhrm-bDIW,Education,D,12000,13.55,0,0.15,sqiFWcGy-8rLU,N,4
wIQSZTmX-3Ouu,22,50000,Mortgage,7,pB15jDS1-YD6R,Education,A,12800,7.88,0,0.26,TqGkQivs-2qbE,N,3
AoLZfZwr-sUNQ,31,65200,Mortgage,7,JmTeSEDh-FBsh,Debtconsolidation,A,7000,8,0,0.11,YtIQv7jF-sPLy,N,7
H8GBmqTZ-91kZ,24,64000,Rent,3,N0SOGl3Y-F2pv,Education,B,5500,10.75,0,0.09,ygxP6yKl-WyZM,N,4
rcnCZxXs-PBrw,23,76000,Rent,3,LuTrnTDJ-Kkcr,Education,D,10000,15.37,0,0.13,lcLixsTG-631X,N,3
sWv3QsOL-H6l9,30,72000,Mortgage,13,qD44yZuT-9Oe8,Venture,A,12000,7.88,0,0.17,3hyGXian-EXsS,N,8
q6HGSybf-oXL1,24,89523,Rent,8,2Jf4pwcH-1PMa,Personal,B,3000,10.25,0,0.03,DiDXJfyZ-Kgno,N,3
aFWt52f0-9N8v,23,42000,Rent,0,RT588oFh-avOZ,Education,A,8500,6.92,0,0.2,CvgCogX5-1dLk,N,3
dIQW9xnN-Rb18,34,30144,Mortgage,3,7kj1nyun-DfWE,Education,C,18000,12.84,0,0.6,JXw1RIT3-iCD2,Y,10
tk6Tnp21-12QJ,26,63000,Mortgage,6,8Xztw3JH-oarR,Homeimprovement,B,24000,11.46,0,0.38,LsLtxUdf-IuIj,N,4
FDlhzO80-JZvU,26,82000,Mortgage,5,p9FyCX28-hgSh,Education,C,1000,14.27,0,0.01,Fr1Mb4bR-0RGp,Y,2
mks56kNz-b1XK,26,84000,Mortgage,10,NfW7bQjS-M5vL,Debtconsolidation,A,3000,9.63,0,0.04,yR1C3oWG-5y4j,N,3
KAzNOdmg-4doo,30,40000,Rent,5,M90C2R5C-4F6W,Medical,A,3000,7.14,0,0.07,4ovCnRdh-Ogr8,N,7
HNJIssOR-kQdP,30,75000,Mortgage,4,qlJIrjyx-7F6K,Venture,B,15000,11.48,0,0.2,DvwlBaby-WI24,N,7
gwenhD6i-SWQe,21,30000,Rent,2,mtonAFGF-Uctj,Education,B,1200,9.62,0,0.04,pUmyZ9KP-NjcM,N,3
TQiCUNee-UcqC,25,85000,Rent,5,H00UsOWc-oWLE,Debtconsolidation,B,12000,12.42,0,0.14,xNnwl64p-pvrK,N,4
dAhKIIYY-NpLn,36,38160,Rent,3,FPFyLLsB-PlBv,Education,C,6000,12.61,0,0.16,oaslQtki-tTuE,N,17
4MfOGFC3-edQW,40,148350,Mortgage,11,GgDFhIgW-eYxP,Venture,A,5000,6.03,0,0.03,2rQhLE1E-3Jm1,N,11
DM1uDFc7-kLbM,23,55392,Rent,3,PLjEme4h-2RaX,Medical,D,20000,15.2,1,0.31,EHFaXrFr-zIlN,Y,4
QQu6WaRI-nw01,23,61000,Rent,3,JlO2j77l-ZcAb,Education,A,2500,7.49,0,0.04,AkYyOiu6-8bU4,N,3
ZHzQu2TD-G72o,21,40000,Rent,2,EAaBHWT4-lDd9,Medical,B,10000,11.71,0,0.25,0gXm6tpC-dK9G,N,4
jkcfltHI-wsvA,23,135000,Mortgage,1,Hvi3eqHW-blv0,Education,D,12500,15.99,0,0.09,LZgBD0ES-6eTP,N,4
cDfX92Wx-L1Yf,27,100000,Mortgage,11,StP2obET-Mp95,Debtconsolidation,A,7600,6.03,0,0.08,3Lht90Ui-AdIU,N,9
GvN07kJB-ZZ6b,24,112689,Mortgage,6,1prXCOX3-cP2b,Personal,B,24000,9.99,0,0.21,ilLM1xeT-YSPI,N,4
3L5QgtJf-o0pQ,36,84996,Mortgage,11,mjikt9B8-bipR,Personal,B,3500,12.69,0,0.04,to3Ou9TE-fyYG,N,13
3HWhCTTh-xFnd,27,64200,Rent,2,vGvrcNQ6-WZjW,Personal,B,4000,9.25,0,0.06,xtglgcUG-3JYL,N,5
Lw2AjXcQ-WwFf,24,45000,Rent,0,yZo3Q0gy-0yzB,Education,E,6000,17.19,1,0.13,vg0HxMoS-AXGo,Y,3
jNG3HSGb-oonX,24,12360,Own,2,4G7Qk1TQ-f73u,Medical,C,1600,13.57,0,0.13,oh1IxkoA-y8NR,N,3
j5B74TiR-5wDs,26,26004,Mortgage,2,uCy8iyom-A2gv,Homeimprovement,B,10000,11.14,0,0.38,CQyyPFxZ-izot,N,3
Ijr7ptWR-Sg6d,29,27000,Rent,8,qPc4klfv-iQxo,Medical,A,5000,6.76,0,0.19,Qt1xRhCw-Hi1e,N,8
TwpyOHjQ-D4mO,21,30000,Rent,3,EOssJGxI-9byE,Medical,B,3200,11.14,0,0.11,BS68WET0-EkSD,N,3
p5NFyy6a-iddL,29,23520,Rent,0,UP4uxKf5-1XM8,Personal,B,2400,10.36,0,0.1,uAY8KKAo-rRMm,N,6
x28zBM0S-FnPc,23,46800,Rent,4,fXerxdvP-wjxi,Education,B,14000,10.37,0,0.3,7x4g1u4n-XsI4,N,3
ylAdjsdg-0n8B,31,78504,Rent,2,xOSH1kn2-W5aU,Education,C,10000,11.41,0,0.13,eeguDDBu-fbIB,N,7
5Iyo0Ojr-Xixe,38,18000,Rent,4,3kKDHz03-tHX8,Personal,C,3000,13.23,1,0.17,sH1dwjlo-uK2k,N,17
27CvzNus-Czcd,35,53000,Own,1,uLyF5aLc-47Ot,Personal,C,10000,15.27,0,0.19,hrPMgMbi-2S2l,Y,6
XENX0GlI-GRbR,28,71400,Rent,5,JQjkIp59-J3rp,Medical,B,5000,11.12,1,0.06,srY5kSbx-26YF,N,8
C5Ddn12F-nXaw,23,66000,Rent,3,Q4UfI0hF-7z5x,Education,A,3000,5.99,0,0.05,0M6edL4M-NqrW,N,2
