id_cliente,id_emprestimo,id_historico,tipo_imovel,motivo_emprestimo,grupo,idade,salario,tempo_trabalhando,valor_emprestimo,juros,emp_sal,tempo_cliente,INADIMPLENCIA,RISCO_INADIMPLENCIA
Ly5QshcB-bbYG,UgPNSr2I-OKAz,S43gvfOr-bKWP,financiado,ensino,A,25,50000,9,5000,5.79,0.1,2,0.0,0
cr8XyGia-0pw4,86iCRTR8-xAhZ,5J9ia8dL-tjBC,alugado,ensino,E,25,19200,6,4000,19.03,0.21,4,1.0,1
1JnSENjD-mZp9,JuBtfqWG-e8Pp,LXBTzvZW-UdX9,alugado,risco,B,23,78000,1,3500,9.96,0.04,4,0.0,0
7zGnXSAl-7tdf,4x6sjy3G-tTZw,M9LK5yui-Ab0y,financiado,reforma,B,27,95000,9,25000,10.99,0.26,5,0.0,0
Sonfz7kw-GkPO,tEjmiCtJ-53Mb,riUrFl0P-1gya,alugado,ensino,B,29,69996,0,2400,11.11,0.03,6,0.0,0
OyO7HX6w-ZUNI,HxcdsfYi-Dw4I,jKBYy17y-9D7K,financiado,risco,A,23,90000,7,21000,7.49,0.23,4,0.0,0
nsbnL9ob-LpEG,fX45Ww72-gaua,vZYIUOsO-mJa8,financiado,ensino,A,23,68000,4,1000,8.0,0.01,3,0.0,0
yOqAJmK5-OdgH,ZGIMoBKW-cTjY,NpAqzGt3-Pnmk,proprio,pessoal,A,27,21600,1,4200,7.49,0.19,6,0.0,0
rsrErz3j-5W5Z,A3ZUEe46-JCra,piN59fwf-usBc,financiado,risco,C,30,91644,14,5000,11.03,0.05,7,1.0,0
US3UE409-ud9v,sWWgLFzK-zIW8,MUTXhs4E-UQoD,financiado,risco,B,22,37000,6,7500,10.95,0.2,3,0.0,0
qkMWHbw5-6Qx6,bwIBOXTO-yDYv,oEkelobN-2EBR,financiado,risco,B,36,70000,16,10000,9.88,0.14,14,0.0,0
U42fTQRN-3KSH,ig5YMWBW-c5Bp,gBS7Z2zC-3o4g,alugado,quitar,B,32,40000,3,12000,11.89,0.3,10,0.0,0
KZcvA7cb-gReL,bd5Hcjhw-E90a,1w2gCoJb-mc5L,alugado,reforma,C,30,57996,2,8400,12.98,0.14,7,0.0,0
5GliNI6X-APt4,DSF0kyqw-ICnQ,rPGe52Oi-ZaYW,alugado,pessoal,A,23,25000,0,2500,6.91,0.1,2,0.0,0
X4dbywWm-1Lj5,shvA1Mgf-jLRp,EqgkoTeh-JFdA,alugado,pessoal,E,25,80500,3,16000,16.45,0.2,4,1.0,0
8pIYyjJ1-o8iK,2cotU6vX-zMNN,37dvvs2A-wjkG,alugado,pessoal,C,36,15000,0,5000,10.59,0.33,11,0.0,1
2tm1yw9i-sjyy,Era2FMiD-N8H9,f2ueTWei-Cx87,financiado,pessoal,A,23,55000,5,7750,6.17,0.14,4,0.0,0
XTNKphuh-g02I,bO7MYTds-insQ,DjEeiYIH-hdPj,alugado,pessoal,B,32,60000,2,6000,11.36,0.1,8,0.0,0
foDwczWj-YDnq,HfYidSE8-jpDC,Bsaw7tT5-2b26,alugado,quitar,B,25,38400,3,15000,10.65,0.39,2,0.0,1
NdcRDIgi-J95C,6fwpBulN-NNjL,qDwKphGN-NyRM,financiado,saude,C,24,57000,9,6500,13.04,0.11,4,1.0,1
iEnGmjLd-E5r1,ni33Yhkf-PBUJ,CuM2Ysq5-O8IQ,financiado,pessoal,A,22,75000,6,9000,7.14,0.12,2,0.0,0
X1vjr2uU-0EW9,y2pX5QGM-PEKO,EknNgBUf-rAhE,proprio,risco,A,22,28000,1,12300,6.62,0.44,2,0.0,0
j3g4jq1D-4yrp,h0Oon6uO-Z9wC,YTeBbWAE-uTK9,alugado,saude,A,23,69000,0,1000,7.29,0.01,3,0.0,0
yiTEC9YK-2eXh,CStSMhui-8RX9,07d7IOHY-YrZY,alugado,reforma,E,26,54000,3,13000,17.93,0.24,2,1.0,0
HuokXrvk-3HaF,CQrFlj31-4n9N,6pmTQ7en-YRqS,alugado,ensino,B,21,38000,5,12000,10.37,0.32,4,0.0,1
jUYLf9xo-SfhO,vkB30aBM-IGAr,2NIjkW02-hr8G,alugado,risco,B,32,25591,4,5000,10.65,0.2,9,0.0,0
pvUq4NsU-zQeT,FEzz3H3i-OC85,o6TyouJY-1c2n,alugado,ensino,C,24,48000,6,5000,13.11,0.1,4,1.0,0
9ksPki8A-CNzU,Fnwb03LA-fL5B,6XC9Yd8s-vE6k,alugado,saude,A,24,38400,8,4200,6.76,0.11,4,0.0,0
tP5hFxF3-TG62,aJFbOYLl-1Ioi,mUPtr2Cg-IGrb,financiado,quitar,A,24,86400,2,12200,7.29,0.14,2,0.0,0
KAAnAkYC-GI2d,e36eZvYp-T8ZP,mnXKEeUp-znEY,alugado,risco,F,28,50000,7,14000,19.04,0.28,5,1.0,0
H14Wwv4r-biW2,immMrl9p-Sm53,HhRlwFmQ-L26P,financiado,quitar,A,35,45000,4,7500,7.29,0.17,9,0.0,0
8FFNSMJ7-FvZr,uLwJszrT-0vAR,p9LCoaun-6UNQ,financiado,ensino,B,28,43500,12,4000,12.69,0.09,8,0.0,0
ansBDx56-0uMu,itQiYI16-Yofi,Oz9LCsLJ-igpP,alugado,saude,B,35,27996,14,8500,11.58,0.3,6,0.0,0
HOWEJP2G-FMAD,uKK3ZPxG-zfCA,rmMw0JwK-nfEa,alugado,risco,B,22,59317,5,5000,11.48,0.08,4,0.0,0
ndQRSXJU-30WB,2iBoddbm-UfZn,319qXbmY-D73M,alugado,risco,A,23,55000,4,4500,8.49,0.08,3,0.0,0
ssaahv6U-XCIF,9Y9TkMcj-tCS5,ACDETIM6-g80H,financiado,risco,A,26,80000,0,6300,5.79,0.08,4,0.0,0
w90uCa5Q-Xk9S,NsLrZu1v-6a2U,jL6C7vOM-dIUR,alugado,pessoal,D,26,68926,4,8400,17.27,0.12,2,0.0,0
PathbxxR-O5W3,hcgOao3E-UEml,783dUvey-WwKi,alugado,reforma,B,27,55000,3,10000,10.25,0.18,5,0.0,0
8U9psQnP-c7ty,b0flCYEx-439m,E68JLM95-vs9v,financiado,ensino,C,23,55000,0,11075,13.49,0.2,3,0.0,0
PeFt5OkC-8LZj,9EcIwelK-DZlw,MjbLuWwr-Y94W,alugado,saude,A,38,86105,2,8000,6.54,0.08,17,0.0,1
z8PFOjYR-iFSn,02YfiQCN-1kxz,7gYXIOx1-Eebd,financiado,ensino,B,43,25000,10,10000,9.62,0.4,17,0.0,0
fGEsBlx9-Ado6,CU2l5zq6-iiP5,hXIgfEw8-puc7,financiado,ensino,B,24,72444,7,25000,10.74,0.35,3,0.0,0
pmYzjAQs-JcRm,DxOs3LJs-eGu7,uDX86t4j-DISZ,alugado,saude,A,24,58000,5,5000,7.49,0.09,2,0.0,0
H1odfGOu-n8v3,xzFtT2os-HtvL,5XkgLmyd-fwwB,financiado,reforma,A,31,54000,12,15000,8.49,0.28,5,0.0,1
mwZ8zlhJ-BEWD,gIxAvQTO-JqB5,yk66B42u-tO5J,financiado,ensino,A,44,55000,2,5000,7.51,0.09,11,0.0,0
jhrLKqF5-Wq1S,vQorNxxh-Jm51,8rsnA6R0-gci2,alugado,reforma,B,27,75600,11,10500,12.69,0.14,5,0.0,0
3PshOu7I-DcBq,cg16MyKf-1NMY,n7qL9PXO-sj1i,financiado,saude,A,25,154000,4,12225,7.49,0.08,3,0.0,0
PpdTIUs5-Dsxr,CG4kR4GE-2LEl,Wmj5BE6t-ec5b,proprio,saude,B,28,72000,6,25000,11.11,0.35,8,0.0,0
0qGYLCfi-bGK8,aOu7Sdu4-wSf6,rPqIJTB7-suco,financiado,saude,A,29,32000,5,3100,7.51,0.1,5,0.0,1
NAaC9xbN-MmBb,26O0Hbq2-qCsl,dOnQH3Px-ydGo,financiado,ensino,D,32,60000,2,15000,14.83,0.25,9,0.0,0
tJ1w7xGz-J82e,bU8aibYc-c4Fa,WU3DxsdZ-Os7J,alugado,ensino,B,33,123000,5,12000,11.83,0.1,10,0.0,0
AFJUXhSP-RQ5c,hEPMGlwa-lzsj,MxbNKbAY-dPrq,financiado,pessoal,A,27,82500,3,11100,8.94,0.13,5,0.0,0
wFifEdge-hCbd,9ePEejEN-sQoC,HzMNT7vv-l8bI,alugado,ensino,A,40,58500,3,5000,7.49,0.09,11,0.0,0
xdYiy9tv-ecIM,8Ltn5Xog-2ksc,pEPzPsbk-0nqb,alugado,saude,B,21,28800,5,8000,9.88,0.28,2,0.0,0
Zek6tjLW-Z5sB,tDhIyG5T-5QNf,8zkowjh9-gvTu,proprio,pessoal,A,27,78000,2,15000,8.94,0.19,7,0.0,0
Xyam4CIA-CrFe,yAea7svq-svfI,ce3b1ll4-doiD,proprio,reforma,A,27,38000,11,4000,7.68,0.11,9,0.0,0
oGMlLurE-TdgN,4hcfUlWP-t0fO,LXY39b3O-BGJQ,alugado,saude,D,25,44000,2,10000,15.65,0.23,4,1.0,1
PEAg7dQC-apPR,Lc8koDzK-yTZZ,A0bnqhhJ-hPgQ,financiado,saude,D,33,79050,17,12750,15.95,0.14,10,0.0,1
Ha61c0Ib-TOR8,ZbTyE79p-0QXo,51u9QmDU-37Ms,financiado,pessoal,C,25,155000,8,10000,13.06,0.06,3,1.0,0
wlrNAUfF-WpeW,a74Tjunh-11FJ,XUYtNe4a-AoeK,alugado,pessoal,A,22,80000,6,10000,8.49,0.13,4,0.0,0
DaE51wnq-SWHb,XX99klGc-n87c,5sPAn8Xz-PWWe,alugado,quitar,E,22,37000,2,3000,20.3,0.08,2,0.0,1
IJ3Ihf6E-xXyD,NQr647MO-wh8e,XSERsjfF-7TA5,financiado,saude,A,34,106000,3,9000,7.88,0.08,6,0.0,0
BfPB7wzM-pjvo,6QrpGHbv-KzYX,3pIipMaU-9x8C,financiado,quitar,D,25,78000,8,6000,15.62,0.08,3,0.0,1
2Z3JFDvB-cJ5E,OJlLKT8f-v70x,ClzT2iIM-SrnT,alugado,ensino,B,22,70000,4,10000,12.69,0.14,4,0.0,0
fLFDA6cI-5mDJ,CEIpbcQL-oYzC,ZCRZx6yI-tYu4,alugado,quitar,A,23,30000,1,1500,7.51,0.05,3,0.0,0
ZE706qSW-I4cF,73SqN8a0-G4X4,1LmcZykB-ZXYh,financiado,reforma,C,28,80000,5,15000,14.17,0.19,8,0.0,0
3ZwIQgh5-3Kkq,IlpTd7Ub-Al0a,SiHWSCrU-rg59,financiado,saude,B,22,70000,6,11000,11.36,0.16,3,0.0,0
uJ1IReTr-JcFh,wABNKqTP-prBQ,MA5rwDEB-tNSf,alugado,ensino,A,23,65000,2,28000,7.9,0.43,2,0.0,1
9bb8AeGU-WorB,IZUzXqIg-1bfN,pCuLvx5u-Uyg4,financiado,risco,A,29,48000,8,4500,5.42,0.09,6,0.0,0
0uSjMK8y-uPBQ,sTpR7yUG-DRgu,KZnHneQD-3dhw,proprio,pessoal,B,29,48000,1,1850,10.74,0.04,7,0.0,0
NMmrxmck-8ZSF,2pqJR4EC-k5Sb,BaxNCy09-a1uo,alugado,saude,C,26,83000,6,7000,13.49,0.08,3,1.0,0
fDiH97qX-dcI2,r8mCwzOr-tUk0,h5HBd57i-iZLx,proprio,risco,B,22,65000,6,7000,11.49,0.11,4,0.0,0
6fUATPRw-2HxT,SOiLIFfk-Yu9k,02AfKNmU-s1pl,financiado,ensino,C,32,64500,3,19400,13.11,0.3,10,1.0,1
Aq7lfB2D-I0EC,A8dUGMjc-bKIz,fd3OW8bB-bwg2,alugado,saude,A,21,8004,4,3000,7.88,0.37,2,0.0,1
bp71TMMw-zFFM,is35w4JE-g88n,7hGlBPfR-ycdH,proprio,risco,A,34,74004,6,7200,6.62,0.1,7,0.0,0
qhGE4ExZ-siNj,DgmDfvtM-3ENi,0W8RZBdJ-gdq7,alugado,pessoal,B,28,38400,0,3000,9.25,0.08,10,0.0,0
iyXoCjeN-zqZn,djoGTOIJ-DMWz,WgjMLmXY-SpMC,alugado,ensino,B,23,55000,4,25000,11.36,0.45,3,0.0,1
qLoja6FT-vZT0,2dgzuNLv-ydbv,Ls4x29b0-qAT9,alugado,ensino,B,23,22944,7,5000,11.11,0.22,3,0.0,0
gEx18EXF-bMoS,C0w9dk6k-aJ5p,M7rFXURx-auFZ,alugado,saude,B,32,28800,16,5000,10.59,0.17,9,0.0,0
syFFB2n6-R7tS,4ufnZ6nt-Xwva,hRxgY0dM-mXvb,financiado,pessoal,B,27,73200,5,18000,10.99,0.25,8,0.0,0
A5EKcGKR-tA46,Nm5zXYzy-uwNP,5WFQ4gZz-YMGp,alugado,pessoal,C,25,57000,1,10000,14.27,0.18,4,1.0,0
bPJTLw9Y-Lu5Z,8zyZN9TR-KldI,xtmOMh41-I7lj,alugado,risco,B,30,40000,3,7500,12.69,0.19,5,0.0,0
xmcA64kv-s55s,9RH6gwem-cyLq,Az42T2as-4rT9,financiado,saude,A,40,60000,1,12000,8.94,0.2,15,0.0,0
xwW7dhjg-PXWu,6ez7UN5D-lGwM,Jh0t9mPB-gpLv,alugado,saude,B,29,25200,3,1000,10.25,0.04,5,0.0,0
81NchY0d-YZd0,d3lfTEap-X3XF,9bhh0Qi0-qDGg,alugado,saude,B,29,47000,0,3000,10.25,0.06,7,0.0,0
pTvyJlKs-ohwy,Wf6LFflo-qfiu,s78OGQE4-ry6u,alugado,risco,B,26,82000,5,8000,10.99,0.1,3,0.0,0
DCBSNK8O-HrFW,uL8X0gNE-rBSH,bBKShhFj-LqnG,alugado,risco,C,26,36225,2,5000,12.84,0.14,4,0.0,0
b7qJoXaW-bqRS,vk39ghsP-Aa2D,GBGjxK8F-gQn3,alugado,reforma,D,27,25000,0,3000,15.62,0.12,5,0.0,1
IBjxDOQ8-2yBD,4QSJTEgH-MCIQ,dYFnP8RC-5020,financiado,risco,C,34,48000,9,5600,15.96,0.12,7,1.0,0
vEDe1BHy-PIHP,a6nC4iMm-u25i,Em6cTKBb-msRa,financiado,ensino,F,35,100000,13,12000,15.76,0.12,6,0.0,0
oqqfZ432-dh4h,fxg2oPYj-NEqe,o57B05DG-m0Az,alugado,saude,B,30,56952,3,25000,11.36,0.44,9,0.0,1
CG5J2ic1-AZn4,8ozbC8r3-O94a,s7k2D4CU-Sqth,financiado,reforma,D,26,140000,5,13050,14.59,0.09,3,1.0,0
z1jKwrFT-0ytK,mMJGHNj7-c3ZB,7ca7JIAL-MTH5,alugado,ensino,A,23,48000,6,4800,7.9,0.1,2,0.0,0
zBr0yeuT-GAqm,mpg3nEJ2-ZDi7,vtNqFrYP-fg5o,alugado,quitar,C,28,32000,0,2600,13.49,0.08,8,0.0,0
2xhxIXsB-uKs7,QMZNIgvH-T3Df,KmleBIXZ-qlZD,alugado,ensino,C,33,45000,13,6800,11.22,0.15,6,1.0,1
aIRw0GE1-bfGR,DomwKJSn-IWbA,sGSu0wnP-mmOR,financiado,reforma,C,25,128500,1,15000,12.53,0.12,3,1.0,0
Ibh2atdB-4HbZ,1MhRD4Lw-AfZh,yJdyGCsv-MT0Y,alugado,reforma,B,29,188000,0,25000,12.18,0.13,5,0.0,1
IMW2oYFj-97T0,Rla0kui1-RZOZ,w2nhXHhy-5tcx,financiado,quitar,C,24,42500,8,10000,13.8,0.24,2,0.0,0
7xBTR5Xc-fKMr,vA9Eo166-NTrl,vfK6myHl-d9g6,alugado,quitar,A,37,63000,1,14900,9.63,0.24,13,0.0,0
knzusGlg-QzQI,XhnXhSAG-Yifm,25lXWK23-29dq,alugado,quitar,B,37,42000,5,8000,12.69,0.19,15,0.0,0
H1gALz6R-hW32,R4QTuEYh-HmEo,An6QcJde-7jN4,alugado,ensino,C,23,63000,7,5000,13.23,0.08,4,1.0,0
HT2utGGM-PM58,UTAbqNQL-Fl9R,qDzfwJ4j-gbNh,financiado,quitar,C,31,50000,8,6000,13.49,0.12,9,1.0,0
n9aKRalW-cxw2,ZG5HwiyO-n6zz,ei5Lu8FN-52fl,financiado,reforma,A,33,69000,7,4000,5.99,0.06,7,0.0,0
rFiMyWpL-hl1r,bW2gH9xD-rTrg,cqnTCB6K-vJkK,financiado,pessoal,B,23,90000,5,6000,11.89,0.07,4,0.0,0
7bHpFJNs-4d0T,q6Wlgi96-e2Qm,JnIrezqT-JjOi,alugado,pessoal,B,22,51600,0,10000,9.51,0.19,3,0.0,0
rYAlFDdP-WjDa,DUfvLT8M-MluE,STCwEC5i-PG7W,proprio,saude,A,22,47000,6,3000,5.42,0.06,3,0.0,0
Mm1JQp6v-Fn4A,HGknaCD0-JfSm,lXiSKrkx-xiPL,alugado,risco,A,39,30000,7,8450,5.99,0.28,16,0.0,0
k7i3Lofl-q3UX,muCjbQi0-inAZ,DI3bQ65k-EJB8,financiado,ensino,A,26,68000,10,10000,8.49,0.15,3,0.0,0
tZ7kKdq4-4JzC,fIvvsrYv-E9oY,Kg0n7qBC-1rxh,alugado,saude,A,25,30000,9,1800,8.49,0.06,2,0.0,1
LZjPMaDc-NhFJ,2beuDqmG-IrhR,FuexWZcJ-Tsix,financiado,risco,B,22,66000,6,10000,11.49,0.15,4,0.0,0
hYs6bQQX-EmE9,0gSkRSAM-NUH5,J45nU3qK-NEo2,alugado,pessoal,C,28,200000,0,16000,10.91,0.08,9,1.0,0
hnQQwFAw-FsvO,Mdwtwt3h-YcsY,CYF6rHaZ-Eiij,financiado,quitar,C,22,70000,5,8000,13.49,0.11,2,1.0,0
aKErPMQR-M7TC,FCTAx1Er-GGW0,Z1HCbjoi-tSTO,alugado,quitar,A,21,89610,3,5600,6.54,0.06,4,0.0,0
JDS99pn0-dwIn,ORxEuWr8-t48S,uGHfj1x5-Xl1F,financiado,ensino,B,27,92000,11,18000,11.48,0.2,7,0.0,0
KpbxXo97-FzxB,7tKMrIN7-n6Xf,Yqmk0JSc-w80B,alugado,risco,D,25,30000,3,10500,16.29,0.35,2,0.0,1
ycvEBExg-N9RM,91OrZ7en-WWFw,EDGuH0nr-0w0C,alugado,pessoal,B,26,165000,10,10300,9.91,0.06,3,0.0,0
UkCk8fEP-HcNB,K0B1wZOu-dWHs,dwGwkx88-rwL2,proprio,risco,C,38,16500,1,2000,13.23,0.12,11,0.0,0
QC5xI9Wq-XAMb,NP0WXRWh-lCrl,GOJ7ArbC-xHbb,alugado,saude,A,23,26000,3,4500,8.49,0.17,2,0.0,1
5LY0P0ua-AuFM,oKJoi3qL-0n4w,4ipu0xbb-BzN0,alugado,saude,A,31,56000,4,7000,7.29,0.13,8,0.0,0
f7yte5qk-twMr,54UoyD68-AQW1,ABX21xZ6-CyPe,alugado,quitar,B,27,95800,1,2500,11.58,0.03,9,0.0,0
DnT3UpEf-kcbZ,wkedd75v-EXMJ,1apmTB5p-qmkj,financiado,saude,A,27,115000,0,12000,7.29,0.1,6,0.0,0
NCRTLdGe-TqwR,DRMAbBcW-mvgK,3ClpURSS-iTky,proprio,ensino,C,29,89520,13,8000,13.23,0.09,5,1.0,0
qCAhM6xD-EMl1,xFCqx4Ln-m5Lu,vo1M2a8c-K3pc,financiado,quitar,A,25,85000,9,7350,5.79,0.09,4,0.0,0
ek7cRrxU-SQOJ,vGhClTvS-hWUt,800JGGBp-mcca,alugado,pessoal,A,28,30000,1,5000,6.17,0.17,6,0.0,0
pCWQiaxT-JgSO,4UUAFZKE-SOhi,kuZtzB70-NuUR,alugado,pessoal,C,24,91800,4,25000,13.43,0.27,3,1.0,0
x0dMFnxX-fmrJ,d0a0RIKu-CsJE,l2cdp3R7-B5lj,alugado,quitar,B,23,140000,5,12000,11.12,0.09,3,0.0,0
1Ru2RuS9-1Av2,iuOShsRK-eJij,uztqKHxD-GNDl,financiado,ensino,C,23,60000,6,8000,13.49,0.13,2,1.0,0
dcuNmIPR-HiSa,ujMkpDUp-DTST,r9nm09fj-tin5,alugado,risco,B,25,50500,4,15000,11.14,0.3,4,0.0,0
LQLe4dxA-iJom,jmdepOih-uC8I,k8czIt1P-HhLH,financiado,saude,A,37,61260,2,6350,7.51,0.1,14,0.0,0
X44MNkFk-ReMx,XvtD4T8s-SmG0,YrdqE87J-f300,alugado,ensino,C,30,31200,0,3100,13.35,0.1,10,0.0,0
0AAHisuj-HFU9,zK8tYlv5-xL9Y,YU8Z4bcw-DhAP,financiado,reforma,B,30,90000,2,7000,11.71,0.08,10,0.0,0
yijx0SaU-Uzke,LfrAjf0n-baBN,Ht956sg7-c7zl,proprio,pessoal,A,23,42000,0,6000,5.42,0.14,2,0.0,0
l4829Of0-rfge,q4csQbgz-MvBu,bbXBWfRF-xvtm,alugado,saude,C,30,40000,2,8500,12.53,0.21,8,0.0,0
mrcjYPHi-3brG,EXFZ7v1A-3sy7,nZjY6Eve-qjr5,alugado,saude,B,23,62500,7,26000,11.71,0.42,2,0.0,1
YvpiTAGm-u7Ed,OvkzXQR7-eRg3,DHw4B2il-jfY8,proprio,risco,A,27,100000,5,6000,7.66,0.06,5,0.0,0
IMe9OIik-l6xL,JYYk3LX7-LjZT,jFNiQRpD-OdhI,financiado,quitar,A,34,44460,7,9600,7.49,0.22,8,0.0,0
eJXYrzsi-jq0y,DUle0JSp-nqrp,ZhcR7cTH-5uo5,proprio,risco,A,24,40000,6,1000,6.76,0.03,3,0.0,0
Np39TYJI-7EXy,Eu289Y1L-IDTR,6WAq9dyv-fozn,alugado,ensino,B,31,43288,7,10000,10.74,0.23,5,0.0,0
qjN0cc6k-uv9Z,KNvaaqhs-hdY0,bEaBridz-Oo6B,alugado,risco,B,22,48000,6,15000,9.63,0.31,4,0.0,1
2nYpe23B-A9yQ,6kFfFYOz-1oNy,zNG2LSDi-GDHk,financiado,reforma,D,30,65000,2,4000,15.21,0.06,7,0.0,0
aJ97uCLv-AaA7,YUaQSalL-gXk9,LRhbThcu-bsNk,alugado,risco,C,27,85000,2,7000,13.99,0.08,9,1.0,0
bvSzNNEe-kqtR,EIDL2pTq-xTH4,6QQuUNHD-H8Hb,alugado,risco,B,36,50000,3,3000,11.26,0.06,11,0.0,0
32Cj3rAg-FsU8,5GzUUbUf-DoZr,z7qOD6pl-D5KZ,alugado,risco,B,26,9840,5,1750,9.99,0.18,4,0.0,1
GCzMKySu-pC4C,sh55mksm-OLgT,o4si7n3S-RajW,financiado,pessoal,B,27,120000,3,14000,11.99,0.12,10,0.0,0
K1qM6Mke-gSvs,5d5i2v1B-eOzC,8ZfPgI97-Cx2m,financiado,risco,B,25,113000,8,21000,11.49,0.19,4,0.0,0
ATlidCxQ-5Yy3,rkPXOFPn-ZTo1,uTQCbf1l-zsKy,financiado,risco,B,29,135000,10,11000,11.83,0.08,7,0.0,0
wH3Y5fYZ-awK4,5D8zgarD-eEPr,A8r0RlCR-1Tux,alugado,pessoal,D,25,52000,3,13000,15.31,0.25,2,1.0,0
AYQZK1hG-KTvr,QAz9tPX1-akvw,8yk7w9TL-Ca77,alugado,quitar,B,23,44796,2,10000,11.48,0.22,2,0.0,0
HwBLd1RZ-NfLN,4BuTsSHc-Yuwf,xeR9TfXI-fgov,financiado,reforma,B,27,120000,11,18000,10.74,0.15,6,0.0,0
hmpjIlD9-RmRv,Id3yfKib-qbbY,yPTDhwYz-al6M,financiado,quitar,C,25,150000,6,5000,13.16,0.03,4,1.0,0
tUa3vSs7-xj8c,tJIsFN4L-CmYK,r4OR1rKU-FRH5,financiado,ensino,E,27,62000,11,4150,18.39,0.07,5,0.0,0
qGi9BLxD-1KQM,iv3ufRwM-Fppi,mCZ437B8-XUMx,alugado,quitar,A,23,28000,8,8000,7.74,0.29,4,0.0,0
g4JfbgOc-WHOB,8Qhsx0cn-hx45,8SelGHyw-9ksb,alugado,reforma,A,31,76000,4,6000,7.49,0.08,5,0.0,0
5LOKAMjf-t6If,ROe9TPsc-cXdB,JqhzcWky-zue8,alugado,reforma,A,26,80000,0,8000,5.99,0.1,2,0.0,0
0c3DUzPc-dDzm,pav7WMqK-Po79,4KZUHbfL-xHrh,alugado,reforma,C,23,24000,0,5000,14.27,0.21,2,1.0,1
Cj4ILlhx-fSNs,9u3Fx4Hb-4o3H,LIF10O0I-0QAd,alugado,risco,B,26,47000,2,8400,11.83,0.18,4,0.0,0
o6JMgTsH-4ve6,kzjWMw9Q-kGcb,bQS1qeUm-0ESf,alugado,risco,A,22,39336,6,3500,5.42,0.09,2,0.0,0
ZzQ54eTc-xHmA,ZQDsZD84-CUBI,qQElUwZy-Fqjh,financiado,risco,A,23,46000,1,3000,5.42,0.07,3,0.0,0
LndFYnqZ-coPN,nIuEzDh2-331S,GOCwn3Og-Y2u1,alugado,quitar,B,26,93000,10,16000,11.11,0.17,4,0.0,0
uAoTbo7Q-McwN,hxorEyTd-Nccw,1ihkrBIY-mvnU,alugado,pessoal,B,29,41004,6,12000,10.0,0.29,7,0.0,0
LQoFioEX-ZpZc,hYQYQPwc-UDv1,nf5AGWIt-QS8b,alugado,saude,D,26,33000,4,8975,16.02,0.27,3,1.0,0
mZYsHyUN-2CKe,dCLCeFS2-nF16,QG2iw90E-2CRB,alugado,ensino,A,23,72000,3,10800,7.88,0.15,2,0.0,0
yBN8MltX-KLhg,KONqzKgK-sD7K,loD2WcEg-tPnx,financiado,reforma,A,27,36000,3,2500,9.63,0.07,7,0.0,0
yEKsQNQH-FC4S,6xslxBO8-31DJ,7gpZxrL3-Z0M6,proprio,ensino,A,27,46000,0,18000,6.17,0.39,5,0.0,0
ytIkLr2d-Jndh,PNajAgZs-7zCm,Y3jEePqj-ItL7,proprio,pessoal,D,28,45678,12,8000,15.58,0.18,10,0.0,0
DebXQJQz-kzu2,DblsPApY-Sy9i,P6Way6LR-cwBN,financiado,saude,E,41,108800,2,15000,17.88,0.12,16,0.0,1
h5R99Ea1-GvGx,NGs3uGb3-QqKX,Bn363diS-uvIl,alugado,ensino,A,22,55000,6,6000,6.62,0.11,2,0.0,0
Dkc68FJl-bSEp,PqIkASM1-i6GL,6kSIDlCK-xfjI,alugado,pessoal,D,27,54000,4,9600,12.17,0.18,9,1.0,1
zzex0aEB-loQJ,GWlFCthn-EU04,b1IuX7yk-o3p9,alugado,quitar,B,24,60000,8,15000,11.83,0.25,3,0.0,0
dCXKFns0-TUCN,gANjP8PN-4nrl,iIoCrPP2-XRmz,alugado,saude,B,24,84000,3,13000,11.83,0.15,3,0.0,0
mP8cpfCf-PN6a,Za7peOkE-miXf,l1RAtDAl-7Sox,alugado,quitar,D,24,73000,1,11400,14.84,0.16,4,1.0,1
H3iPrkPx-YLN1,SFDhlddW-OrGb,jn0fXPsl-PlvQ,financiado,quitar,B,22,63800,7,25000,11.36,0.39,4,0.0,0
C7Ot36wv-1wTL,7Eu9EqKO-P7vl,pbLf8sWR-mxxz,alugado,ensino,B,21,36000,3,10000,10.62,0.28,3,0.0,0
zsvjn1mF-WO6G,jR6C6Z5i-ojhx,2Q17WHJH-1BZw,financiado,pessoal,B,29,180396,8,18000,12.69,0.1,9,0.0,0
KLExA5Rp-YKAC,budc4Tyq-KPqD,WTMc4aEa-1Fjo,alugado,quitar,D,26,53000,4,5000,15.95,0.09,2,1.0,1
QGMMeuD8-Oxuv,9EjsE9Di-8qOT,HSnRjxLP-j64p,financiado,ensino,A,24,68000,7,6000,7.88,0.09,2,0.0,0
kFwPMjv1-x8B2,2F40TFFT-pgLn,PKRv1gY1-xv8Y,alugado,quitar,B,23,43000,1,5500,11.89,0.13,4,0.0,0
XEO8Qwmd-wnKy,GcpOLqHC-2I9G,aTkl2rgA-wy4C,alugado,saude,C,28,72000,0,24000,13.85,0.33,5,0.0,1
5ctv09Tx-McmI,kDLDywJa-xydo,U43XfUIE-3Z5t,alugado,pessoal,C,23,60000,4,5000,13.98,0.08,2,1.0,0
rgHUJv2L-6UqX,Dvfl8eFj-9O2N,ElwCZI3i-Zedp,alugado,saude,B,21,45000,3,9600,12.18,0.21,3,0.0,0
