person_id,person_age,person_income,person_home_ownership,person_emp_length,person_id,loan_id,cb_id
Dzo6PdAA-cIUe,45,210000,Mortgage,14,Dzo6PdAA-cIUe,JT4JLobo-wDpR,j75yzNDS-rCW0
Hu1bS6Hi-SqCQ,22,48000,Mortgage,0,Hu1bS6Hi-SqCQ,N4X5wpwk-x9Cl,oY9o0Y1y-FpJT
FRjKQooY-XlHv,47,44000,Own,3,FRjKQooY-XlHv,4TIDSIJH-MpUP,Ch77pzUy-nDQr
sfa9UMWH-ObWu,25,44000,Rent,1,sfa9UMWH-ObWu,JZUwT5vk-NjBp,hBd5yTaX-yGDr
zafdEcvK-ZYgu,26,110000,Rent,10,zafdEcvK-ZYgu,wkYooKDz-zylX,HqCxQMKB-pGeD
aljUSagf-zrrv,28,58000,Mortgage,12,aljUSagf-zrrv,tJC3FdhU-ZzDB,ctpd4X12-HGjQ
X5A8gzvj-sRvk,23,30000,Rent,2,X5A8gzvj-sRvk,enEYQKA8-3jMD,cJ5ZWEkW-l6JT
gpTgUqoX-BS6W,26,35000,Mortgage,10,gpTgUqoX-BS6W,LasmXtfT-tweD,3iEL5gCH-Z83R
GPd9vBlT-qOWG,29,30000,Mortgage,0,GPd9vBlT-qOWG,7e3CqJbK-6QdM,WAhO4iya-pchT
bLIkdZeE-UQzD,25,25000,Rent,NULL,bLIkdZeE-UQzD,Sy1pUY0y-47EC,p2RvyN3o-XAzW
XjLOWTnO-XT3d,25,60000,Rent,2,XjLOWTnO-XT3d,gjqLj4DZ-kxz3,SihiBWOH-TkjQ
X1c2Md2v-fNvg,30,36000,Mortgage,7,X1c2Md2v-fNvg,sgGAxjy3-9NPq,bxH3GgJ6-SqKU
Kmidtnxf-1YqL,30,95000,Mortgage,6,Kmidtnxf-1YqL,IPRem1Kv-xJmO,I9oi3oJs-3Jn7
K1HDmzoH-RjgC,25,33600,Rent,5,K1HDmzoH-RjgC,LRAysYoD-BFCw,0n3JhIAl-vAk9
O4u66rAk-HW2o,22,43200,Rent,6,O4u66rAk-HW2o,5awHrtXW-RvE1,vhWE73es-lkzz
H6iQlaQF-U4Td,22,67200,Mortgage,2,H6iQlaQF-U4Td,zh7gItzZ-e11S,UrjjupCC-1QoW
ZGcBaFG5-S2yb,NULL,105000,Mortgage,9,ZGcBaFG5-S2yb,uy04Uz2N-XkHv,7hgM5Fht-0Uct
83ecbcHt-LdOY,33,70632,Mortgage,NULL,83ecbcHt-LdOY,k47pZ5lA-KTzg,Q0FDEt2Y-Hw9F
7LTGaDYY-6GfI,23,38400,Rent,1,7LTGaDYY-6GfI,4u5QA99Q-EjGe,GXoN6CJ4-PusE
pes6mFGk-awbL,29,30000,Rent,NULL,pes6mFGk-awbL,Twrr6Ioi-4ZO6,b4GrGXJm-SN2W
Euhmwog2-g9T1,25,62903,Mortgage,9,Euhmwog2-g9T1,2oCTzsAE-Trqj,DTTtSWx0-OScF
w9IqSsQE-Apah,33,33000,Mortgage,3,w9IqSsQE-Apah,3iMDh3ID-QLbn,togW1ubx-MLhL
WeXuHF5A-auMb,33,84996,Rent,17,WeXuHF5A-auMb,RdrpOPpz-l7Dt,bUuT1cWo-6RJK
qw9dOc4H-69iM,41,105000,Mortgage,4,qw9dOc4H-69iM,OJkyqeTl-75pt,zDtNmoZ7-9lmM
D8WJfn3C-IX7v,22,81500,Mortgage,6,D8WJfn3C-IX7v,racIvX0M-nUqn,xpChPznq-AgcB
gBHRIlt2-WsOL,32,49000,Rent,16,gBHRIlt2-WsOL,UmQUkhDe-sMvh,pbQwp3Ct-g5hH
QcLtJ7gE-t3R4,22,36000,Rent,5,QcLtJ7gE-t3R4,mHZaFxAR-CaqI,kw4dODo0-ATRy
j91Prqzr-SHfh,22,19200,Mortgage,6,j91Prqzr-SHfh,2u7qCeWO-TrjS,j7mwvhn6-0wYl
EatB9YkK-6tHG,20,85920,Mortgage,3,EatB9YkK-6tHG,kL4zQy9o-Kyuw,59ChCPS4-zOtg
mP9LU9jv-8zsL,35,85000,Rent,0,mP9LU9jv-8zsL,XRsBu1QX-17pK,mqaxpyD7-cBTm
RG4MrZcc-50KW,26,33000,Rent,6,RG4MrZcc-50KW,7s4lG8cS-sWKI,CfODAK0Q-g0Mf
ODa7u3ky-wI5a,43,11340,Rent,4,ODa7u3ky-wI5a,FyqT4l2T-P8pZ,4opQsrsL-QCQO
czQJqOMF-t73i,27,62400,Mortgage,12,czQJqOMF-t73i,a6940I6t-ARMo,hIc4AlSF-yceR
41pIP5He-oZXi,23,85000,Rent,5,41pIP5He-oZXi,Hc4HlJBx-9a8w,uBLXCxd9-IzRH
vZXU6LWR-GLA2,26,52000,Rent,5,vZXU6LWR-GLA2,lwaPU39z-aova,MAi4wlnA-jNUv
8Hrn39XB-KM0Z,28,38000,Rent,8,8Hrn39XB-KM0Z,m6B5J6er-itsZ,SRlngjyf-ekBJ
Y2DlocYD-MCYC,25,95000,Mortgage,4,Y2DlocYD-MCYC,K2PrZear-M3vO,0dNiFHs0-ibwN
f9P0iHap-Y3iy,23,60000,Mortgage,7,f9P0iHap-Y3iy,twewrZJx-A3hW,Lk4GgJcg-WZI1
xXnhLp6d-jz2I,33,48000,Mortgage,7,xXnhLp6d-jz2I,doKiIHcO-217y,ft7gJT4c-HCpK
Dwrs5Esv-ZWyU,23,61498,Mortgage,5,Dwrs5Esv-ZWyU,eGyULPP2-9DB5,UXhLufOy-z7SN
zLmbyEKZ-lk88,25,200000,Mortgage,2,zLmbyEKZ-lk88,ScjsRSHp-Lo2G,3HxT84nl-ErTe
MC8sWrNh-2wk6,33,53004,Rent,0,MC8sWrNh-2wk6,paU9o0sG-SHCe,epXhNyP6-4jaC
fjdHG2cl-nACA,33,120000,Mortgage,14,fjdHG2cl-nACA,4mO8U6lI-ysau,QmesrdsU-8Th8
UaQ8pfJz-977F,26,190300,Mortgage,5,UaQ8pfJz-977F,AR9KN0dH-kdbs,l3CM5KqQ-J4vu
2W6UAxn7-S04Z,22,45000,Mortgage,2,2W6UAxn7-S04Z,EQmjXW1w-EOi0,0Ni1RvXT-XdDv
7YMRyK8M-BXs3,25,188000,,9,7YMRyK8M-BXs3,IP3x7zfl-lv2e,gdUZ15Of-qEMh
FRxa9rfi-bpkY,29,72500,,2,FRxa9rfi-bpkY,AHehz47C-YdEG,n1pEXn63-CoLB
5QGZjIDz-OObI,32,53000,Mortgage,1,5QGZjIDz-OObI,lW2fk4uy-MxQ9,7EzUNSD8-YCFK
eWfWUDjP-9mPP,23,70000,Rent,2,eWfWUDjP-9mPP,9vCpysCJ-lYRD,ADDPo5L0-OwUL
A0q7KnOL-gJvS,23,60000,Mortgage,7,A0q7KnOL-gJvS,G1YWpkz4-dQOE,MDUe3M9T-8fbQ
couWuInE-4ecW,39,94000,Rent,1,couWuInE-4ecW,RTps8KYI-iH7U,NhuFRpQo-1hUN
5ytSwSTb-hXB0,21,23040,Rent,0,5ytSwSTb-hXB0,9vIxJrYJ-mHrU,jT9PEsCy-yGx2
LvES3BiR-wrkj,33,51500,Rent,2,LvES3BiR-wrkj,AOg1XeDF-bXub,jMXN2MCc-6Thn
XqhrNqkq-BlER,21,28776,Mortgage,NULL,XqhrNqkq-BlER,x8Op92c0-odC9,Y9Q2pdzT-Wale
zYaI8MXh-ywQi,45,19200,,0,zYaI8MXh-ywQi,B2IyAwdU-Uo1z,yQtH8Jz3-Skjh
Fa5ESs8M-JHkv,23,85000,Mortgage,1,Fa5ESs8M-JHkv,5Mlrx0MF-7si3,UbGobaXM-2pkL
aprf0YJc-XCCJ,24,54000,Mortgage,NULL,aprf0YJc-XCCJ,ULAJTEcE-b2IL,hjbE7vcv-9KMR
OXbjNQt2-pQBI,NULL,23920,Rent,NULL,OXbjNQt2-pQBI,36AnpyHt-zRSe,hINtkFqM-uKIQ
skdcUKb8-qv15,26,60000,Rent,7,skdcUKb8-qv15,LOjs16CX-6xti,DWtQxl2U-NEcn
Fv3z7OMw-JTvo,41,102000,Own,5,Fv3z7OMw-JTvo,9s8mUFdU-Mi4o,RYZm7hFR-QKQm
1BjPXumc-Z1TM,22,37200,Rent,6,1BjPXumc-Z1TM,3QIwxH64-y61J,evPg5Kwz-HwkX
pgkgLDCq-oA7D,22,53000,Rent,2,pgkgLDCq-oA7D,BnaMkHTq-BEaL,AfsU7mUK-hYXW
JierCHO1-hTPU,36,74000,Mortgage,9,JierCHO1-hTPU,unGd8J2X-ZG0u,TkiuWZJc-Ie5i
1NxqSBhr-y4z5,31,30000,Rent,NULL,1NxqSBhr-y4z5,Mh86lgdd-escG,mtaUNBn6-nCFd
crgbyMCz-baEf,28,201000,Own,4,crgbyMCz-baEf,xhuMx3Ue-ePIM,vOpeYda9-wO6i
yQuJdXyJ-bD8K,24,45000,Rent,0,yQuJdXyJ-bD8K,hXQ4NEzq-KKd7,mezgecdd-dDK8
aPjC7tjD-I48T,34,32000,Mortgage,12,aPjC7tjD-I48T,Fhd0BBD8-2kPT,Svkgn7Gl-JWdA
5trSA24I-pFzk,30,28000,Rent,1,5trSA24I-pFzk,8aEutHqM-9co6,KidvaZtd-EBwd
cLEfoFFD-mxAJ,29,145000,Mortgage,0,cLEfoFFD-mxAJ,JzPHhzL6-W7QG,GlutSdAz-3FsW
mMU2JpGB-464H,36,123000,Mortgage,1,mMU2JpGB-464H,72yqacYi-Md4f,MQmrPZt5-nhsH
X9RRQCcG-t6UM,22,70000,Mortgage,6,X9RRQCcG-t6UM,atDdX9MS-tpls,z6iOY709-49Wp
AclCqfKr-3H5o,50,81510,Mortgage,6,AclCqfKr-3H5o,BMDbUWok-iTeW,USjR8OTc-ui8W
QCjA16kg-Qvwg,38,25000,Rent,1,QCjA16kg-Qvwg,2F1szY1F-N364,EAIeYbD8-k6wn
h2sprAl2-ygoL,31,120000,Mortgage,9,h2sprAl2-ygoL,vqaet4oi-sqTO,nLalKxyN-XQ04
xBib0gmI-ILmt,24,24000,Rent,1,xBib0gmI-ILmt,8SWqrzBd-WwrS,nNyyeQ2f-22Kt
yv224BlI-k5r8,34,120000,Mortgage,2,yv224BlI-k5r8,Db6hraeX-v7w6,iTKQnKQ6-k7Xp
bRBz9s2H-do1B,40,66000,Own,25,bRBz9s2H-do1B,n8PYigF2-695O,7YDjhS99-Riwo
jzFXUGDP-w9Uz,32,103000,Mortgage,0,jzFXUGDP-w9Uz,3N7HjYUA-RIwk,AJ0NJXp3-lMYA
uKmE8k7a-cKAo,24,49200,Own,8,uKmE8k7a-cKAo,daD5rrOF-D2As,J3gsFPWd-DhSn
RalUxhZW-obiE,23,24000,Rent,4,RalUxhZW-obiE,5BB0xGxn-iima,KUNa3YMq-gvAT
pvswp0NR-dytm,22,30996,Rent,6,pvswp0NR-dytm,ZiHhhRNn-kiqT,We0DtyC5-j5Aw
fYPamJBq-NDRy,29,59000,Rent,4,fYPamJBq-NDRy,kgQyw520-4a4M,2NGpq3RO-4vAH
fXsaCKXJ-L16R,23,47000,Rent,4,fXsaCKXJ-L16R,90k6aczX-2dhj,Cg47pMlO-qqyd
vmrpCUv4-vB4G,24,87000,Mortgage,5,vmrpCUv4-vB4G,ZesuXtwg-r20i,wyadBwN6-gM6B
5PQOzd3l-rpvU,26,80000,Rent,11,5PQOzd3l-rpvU,79lqjAU8-HFWL,ttRfM5SN-SmL7
pQJeNzbM-b7d0,22,45000,Mortgage,4,pQJeNzbM-b7d0,Rn050iFQ-s9Uq,lgcjEtja-3Oge
xEcUw5XU-8h9x,27,75000,Mortgage,11,xEcUw5XU-8h9x,r962xk9z-b0YF,FLlYGcLe-8Fn8
iFewiKtS-B65A,24,78000,Own,8,iFewiKtS-B65A,8E2xoRiS-kvop,HZ73rp5F-vkIv
7qsDAciu-0khR,29,45000,Rent,0,7qsDAciu-0khR,P1gESAwT-J5f7,mymm7hpL-ggtc
JE574kHG-WzZa,29,120000,Mortgage,8,JE574kHG-WzZa,loJWUKb4-9S8p,lCxce9wX-D2jj
ZZUY0Z0e-GalT,25,65000,Mortgage,3,ZZUY0Z0e-GalT,yyYmqYnp-URlg,xA6L3W18-BLKs
q6jTBKNI-WvmE,27,36000,Rent,0,q6jTBKNI-WvmE,DFTCjmq7-9MAW,M9CE4MkL-4aut
czT3qeAq-D3LD,22,40000,Rent,2,czT3qeAq-D3LD,HCjBTxIv-i2Pj,ua8O8O4U-346i
l2kzcFCR-zama,31,45000,Rent,3,l2kzcFCR-zama,62gFYLQt-Q2Lw,wWgHhsRH-J9l2
4cYMg1s4-t3b7,33,114000,Mortgage,2,4cYMg1s4-t3b7,cbm7jj6M-Dls9,K3nnzaLX-vmHz
wdL1GsJs-lpOg,29,173000,Mortgage,7,wdL1GsJs-lpOg,O7PILpI0-h6XM,ruX2CiP4-qNHQ
IlOPYQzn-hj7U,25,108000,,0,IlOPYQzn-hj7U,LyNQEtnA-4vBG,FvQNMBby-2ElA
ymGzZ3R9-SItS,28,105000,Mortgage,12,ymGzZ3R9-SItS,O7pqXjIB-7Q6i,imm9BD50-Du3w
0c62jp26-Dvn8,23,70000,Mortgage,1,0c62jp26-Dvn8,kjWyxOEY-vPhl,loNcGBLA-LFpr
TbDBFHz8-qtqD,40,108000,Rent,10,TbDBFHz8-qtqD,93nhP2mU-unuH,5dzPHFZq-NpAU
1ukWofOo-DcMi,45,34000,Rent,1,1ukWofOo-DcMi,18Zg9MdZ-uh9p,EwbfQvQB-Cd9Z
8nHte9PF-y6l5,25,45996,Rent,2,8nHte9PF-y6l5,XF7ogTTA-vZCp,RagDTprj-bkyv
7zzvFRYr-T1DD,24,56000,Mortgage,8,7zzvFRYr-T1DD,oEEvfDNH-16Ib,iuxr19AJ-yNg7
vXhHTlDG-Ctwh,24,55000,Rent,1,vXhHTlDG-Ctwh,0LeLsGGY-TdKc,jhximWZu-QiQu
NcKGcisA-wQjU,45,54000,Rent,3,NcKGcisA-wQjU,MoGpz5c5-XHnu,5XYeH0Ln-3o3K
yuuQsqWm-etQC,22,25200,Rent,7,yuuQsqWm-etQC,28twBD2z-mqZr,Oq7YFl8g-rzp7
ZF23FQym-6d79,26,66300,Rent,0,ZF23FQym-6d79,rDFGglDh-NDo9,HecrxUWG-hTJW
omfC6C5d-8dLO,37,60000,Rent,17,omfC6C5d-8dLO,JAY1GYgh-tjau,DfPEZjiY-dpYl
UbKK9aIq-mpJ0,27,40000,Rent,4,UbKK9aIq-mpJ0,hlbIZzZ6-3CJv,emk0HI59-OJzi
8vTC618f-5yzi,22,32000,Own,2,8vTC618f-5yzi,mWnyi3Bn-YbLq,NWpglqFG-hOrH
OTBSdT9M-TNbP,NULL,62000,Rent,3,OTBSdT9M-TNbP,KnmHgraA-8oXy,mtrS3n39-4rIc
jjMApebZ-97SW,22,83000,Rent,6,jjMApebZ-97SW,e9XIzezp-0jw6,pZbgjTWU-xNer
SYjn4BnP-aRJ5,32,58650,Rent,6,SYjn4BnP-aRJ5,kK6iv5KF-vXT7,0uhsJweU-Iqwk
xzuDHA0C-cLZL,32,52000,Rent,3,xzuDHA0C-cLZL,k3NFfIde-xm6m,pH50QiTJ-0jqz
C6TrWstF-68a0,22,42900,Own,7,C6TrWstF-68a0,0YyYFsMh-eaR7,taTkr17Z-A0DX
355PvPHL-0vhC,29,90000,Mortgage,14,355PvPHL-0vhC,x8B2bLLP-a4WB,A4wzjCDZ-t27i
bkFImiQo-W7R5,22,24996,Rent,4,bkFImiQo-W7R5,KPUOwPR7-tGBf,GtMNweQs-M7nN
PaNbxNA2-7cir,25,33000,Rent,1,PaNbxNA2-7cir,0MG0gZ3N-EZfH,D2fQI52h-LSpY
OYI9MMuF-OXKi,28,75000,Mortgage,5,OYI9MMuF-OXKi,3f6SCC5J-anj4,9GKe7fsL-Itlx
Zn3NFGg8-DE2B,36,62400,Mortgage,0,Zn3NFGg8-DE2B,sy7dGEux-nkRE,ep7xo3aA-ED9u
yr885g5u-gfYB,24,44000,Rent,1,yr885g5u-gfYB,mfJgxNxS-fKI7,Uq4zti1m-TXCU
4OnAYBHv-oRdU,29,160000,Rent,4,4OnAYBHv-oRdU,prvDTLZA-OB3m,YaH2Ro4E-6AWv
Njev3CuM-av3Y,30,48000,Mortgage,3,Njev3CuM-av3Y,K7dQoKss-OLOU,ql1KXldP-z28g
MWXRXpUk-4pwL,31,79800,Mortgage,3,MWXRXpUk-4pwL,5poO91JW-H262,lv50rTdR-TkFc
WYghgX6x-WjH8,21,47760,Mortgage,2,WYghgX6x-WjH8,UgUIRP0e-Aglc,2oUPxKD1-sWEt
zf1DiwR0-ajKm,33,66000,Rent,2,zf1DiwR0-ajKm,h2er7Nrw-cwmr,PM9f9kkb-sWyL
qJxILA8N-UQsK,23,99996,Mortgage,2,qJxILA8N-UQsK,TmugYhLk-08cR,eJTL04S6-CG7w
LiLB2a2n-Pv2E,35,49000,Rent,2,LiLB2a2n-Pv2E,ZWSqJvwv-Pm56,mAhLJAgb-cKxf
Ly6xxS0i-z0US,27,110000,Mortgage,4,Ly6xxS0i-z0US,scOs1EI1-d0xD,jpcjDMMe-vLO9
uzMkKmTK-JQtz,34,110000,Mortgage,15,uzMkKmTK-JQtz,6GloYZjB-ckf1,0jcDOPLE-kMeh
udS00u1H-Bo0q,23,70000,Rent,2,udS00u1H-Bo0q,r8UfcwyW-sQqF,Ft2l3jwo-Sqwz
8AyDsUGc-DTfb,28,59000,Mortgage,1,8AyDsUGc-DTfb,ikjILaEx-g4B7,bBH7GUsS-q5Xa
pLX45Whs-FBks,23,55000,Rent,3,pLX45Whs-FBks,YUEOzBIS-Iy97,zQU6uu0N-PhQg
KuPFn9C3-QbLx,25,185000,Rent,6,KuPFn9C3-QbLx,WQi5JWmK-u9Ee,h0d48RAm-QP9Z
Cec6QFh3-efUy,22,25000,Rent,0,Cec6QFh3-efUy,8AkK8u7v-oMYR,5fcwXiPm-91Az
M1ft4yrw-m5fU,30,71000,Rent,2,M1ft4yrw-m5fU,O8pF2wY2-Edab,qMaqL52d-UN7D
ddioDgNs-8opD,24,67000,Mortgage,0,ddioDgNs-8opD,KJpQ6ofD-AlGC,d74soXcs-QeWg
Nsustq61-nZdq,NULL,36000,Mortgage,7,Nsustq61-nZdq,HLKrvZQI-fXZO,BjwNHXky-gL2q
DtNUIeHd-AULk,29,78000,Mortgage,2,DtNUIeHd-AULk,CeKCeRjG-A1G1,HqtUTaXu-JbXx
s0ddQfqs-TpvF,25,36000,Rent,0,s0ddQfqs-TpvF,Rd6LtZIw-z2wP,xGW90eA3-XEW9
wMp1ZyKP-gOyI,31,15000,Rent,2,wMp1ZyKP-gOyI,Jd2B5kU3-exrp,hgn0rKnu-w36h
iYzE622A-HDXm,25,60000,Rent,0,iYzE622A-HDXm,FB5Epj9P-lDTH,cKzJ1GwX-W8Ci
msbfT3tr-0xTX,29,70000,Mortgage,9,msbfT3tr-0xTX,CUOb7mwe-d6us,p5m47Su1-2ijY
8AYaI8lG-eovU,30,57000,Mortgage,6,8AYaI8lG-eovU,jAAgFdfl-6Y7e,5s9U5yce-1d0J
fXUfKjJy-Urlj,25,125000,Mortgage,9,fXUfKjJy-Urlj,Au6v3NeF-Xfju,SdNzsJKR-9NY6
BXicobmr-3dAg,23,33004,Own,5,BXicobmr-3dAg,qIhDtb5x-QlkD,W3Mf59sz-acfz
9GItThK7-KOZd,59,40000,Mortgage,5,9GItThK7-KOZd,gPeIEK8l-5cXX,C7nCMOX9-teq0
mgvcnDQK-LTtl,39,69000,Rent,NULL,mgvcnDQK-LTtl,FyvLeqOR-yK7L,7R4CpI3S-kLeO
NZYJHHAB-HkMR,26,130000,Rent,0,NZYJHHAB-HkMR,jbCuEdAa-iqOd,2C2Xb6B6-e1jr
HClyI7cL-tQRl,25,99600,Mortgage,1,HClyI7cL-tQRl,FiJbD5pW-XHbe,6yW04Y0b-5ijI
DyQLY8Ks-FTWa,26,51000,Rent,10,DyQLY8Ks-FTWa,b8ellHAW-y3AH,b9RoaQFB-pzTm
Ldi9vc0q-lDp9,27,85000,Rent,6,Ldi9vc0q-lDp9,yIDoTIny-7bH6,SqA0d6RZ-NDlT
x6vmnUAp-PCkv,24,56500,Rent,1,x6vmnUAp-PCkv,hyaGYp5A-bE94,7hxNZBtg-BuzQ
KgvR5FTy-kN4O,23,46852,Rent,3,KgvR5FTy-kN4O,GSWspYzF-gvTo,Jyua6Cyw-JkBG
eTTXN7tk-H182,27,30000,Rent,0,eTTXN7tk-H182,CE6GZWcY-mxH3,9xZgCpqE-Je8O
05Gq7adU-tlfE,23,51000,Mortgage,5,05Gq7adU-tlfE,JSuqu0vn-3AgS,kEu3TG5n-lkRv
YUy88sL2-fboR,30,110000,Rent,5,YUy88sL2-fboR,MlfdrZla-xrRx,MziYBFrB-Mx6f
L6b0OX4h-pC8L,30,45000,Rent,14,L6b0OX4h-pC8L,QwuSg9fy-0EYn,5sw3WNwr-Kvj9
hX7B8zA1-AaZQ,30,46000,Mortgage,1,hX7B8zA1-AaZQ,OFTg8G91-0nph,57puu3xO-S0NE
4R4IgQoK-0LT9,23,53616,Rent,6,4R4IgQoK-0LT9,mt7alGjW-T6if,E0N9GCwI-2Z8m
nTAkFC0s-FCTp,37,54000,Mortgage,21,nTAkFC0s-FCTp,Bk8lifDi-y5lL,DTKxJp6f-Ca49
JWU2jGOx-yr4T,22,40000,Mortgage,3,JWU2jGOx-yr4T,bcPEQNo1-LOvP,ZlD96SQF-aI7F
MRoQDZIX-XLKm,29,62400,Rent,3,MRoQDZIX-XLKm,mvzSaZRm-7rJl,6mrtKpZn-2WyB
8uhcAwMq-gtFb,22,52500,Mortgage,3,8uhcAwMq-gtFb,jBU3uRdf-ULsU,0sXEMUt9-Oy0n
KzILJckP-wlZY,23,52000,Rent,5,KzILJckP-wlZY,xA7znjLq-QQqK,USbKcGDt-gshG
p1wd0L9N-cXbD,26,115000,Rent,3,p1wd0L9N-cXbD,881Xh08L-wTpm,5JmUzdqX-z7vo
n5qKvyP5-qL4f,28,50000,Mortgage,NULL,n5qKvyP5-qL4f,yRxjJejU-zy2b,5ab8ObM4-NeJD
xqmv04pl-o0Id,26,15436,Rent,NULL,xqmv04pl-o0Id,unpggEO3-UMbS,QG9IzAKG-OJSB
owfg2HhJ-KGu7,22,52000,Mortgage,6,owfg2HhJ-KGu7,stnl2oap-NFyb,z5Zm7JZm-COio
hqNKGwdo-eixr,23,42000,Rent,7,hqNKGwdo-eixr,huqZ0qYy-4L9m,sveFCcFG-SyMQ
qtQ7i7Cc-avRa,22,89000,Mortgage,6,qtQ7i7Cc-avRa,JeLDS6e0-d1Wn,i2605jdD-NUUj
Xw7ZKkfX-5dX8,22,30000,Rent,NULL,Xw7ZKkfX-5dX8,Pui9wbN4-xm1B,v7buu6NS-mjOC
SvQmrHRK-yS2p,34,68000,Mortgage,17,SvQmrHRK-yS2p,AA3IogYA-9jtU,cPqhHrIQ-Gcsp
eMjcMcGg-qAgD,22,72000,Rent,0,eMjcMcGg-qAgD,UnWc6QyP-pJZS,x0hNzCQc-SBz7
he9oUx1Z-k4jS,24,41000,Rent,3,he9oUx1Z-k4jS,0YWxBlAd-dnCE,KUCTFAY7-jXgW
oG0MHyOe-eOFa,33,48000,Mortgage,7,oG0MHyOe-eOFa,oBo5Bpmy-czbb,oYk6A4u3-UpbZ
xEZe91is-Gi0S,29,95000,Mortgage,6,xEZe91is-Gi0S,4lERXwj4-4sI2,6lfEGseB-gtnL
9mlBc8K0-20aG,25,100000,Mortgage,NULL,9mlBc8K0-20aG,xtI0eZqH-70kO,rQXFrySE-qiOE
6Wdjovpu-rAeP,25,75000,Mortgage,1,6Wdjovpu-rAeP,JFLcNZvf-ztQw,TPzCcpjE-J6qI
0CcmbwWH-WhiD,26,67500,Rent,0,0CcmbwWH-WhiD,Yig4ZXsx-CfXo,7Ssfhltt-k0XO
FaoXOGkJ-KyNb,25,35000,Rent,2,FaoXOGkJ-KyNb,nuInPyoz-rbG3,CatT57Wp-HrMK
1FXLlj7q-IBSH,24,31000,Rent,2,1FXLlj7q-IBSH,R3BgJhLA-LBbG,oUTU7i7Z-6GUs
mYKWqEgm-3HXW,22,40000,Rent,6,mYKWqEgm-3HXW,LM30uaJW-RCXB,ZQNS0nMw-HdZX
sAPazMSq-A20C,21,36000,Mortgage,0,sAPazMSq-A20C,ucEzzNzE-y0W1,AYr72Xw9-QcyH
F9KvcYY7-yjwr,34,79000,Mortgage,1,F9KvcYY7-yjwr,A8jFjL1v-k7FB,2oCetq7z-jnTc
Z0rkITn5-aLa0,22,57000,Mortgage,5,Z0rkITn5-aLa0,7pSXZAgo-hBFg,fkRh6cQw-tEM4
IztA7x6l-7QIb,26,31992,Other,0,IztA7x6l-7QIb,MSLFceid-D77x,Z2jjSTiy-Yq76
TqiXKTW5-fU9A,35,93000,Rent,4,TqiXKTW5-fU9A,dAaBYGg7-mYFv,BeLFuHGR-sRIO
80uxBJA3-wjKe,33,82000,Rent,5,80uxBJA3-wjKe,FE16R7hH-JtJ9,SMewBMbL-KQmQ
HK8DoMEy-oQPx,29,28114,Rent,0,HK8DoMEy-oQPx,zHxWvDHG-MkwY,rHtPWR97-2W9m
jdP17hCk-yIuA,24,55000,Mortgage,1,jdP17hCk-yIuA,a0DZUoY8-JCs9,vCYRcI4z-25jq
OpyW21XF-yTJC,29,44000,Mortgage,9,OpyW21XF-yTJC,8h96z8zZ-WLLR,C3IK7SIt-Ey8f
UwlUt0UM-15u3,35,153660,Mortgage,3,UwlUt0UM-15u3,rw41qy8j-IgWv,aopPF6hv-f7Fc
5fvy1Laq-Q89s,22,36000,Mortgage,4,5fvy1Laq-Q89s,cR2yqgjr-y7Ha,IKOAmYu2-51xC
4ekzgUd7-8f4s,31,81000,Rent,1,4ekzgUd7-8f4s,cHC7iHM9-sk9u,HxNmib4A-oEEr
YFG75cCf-TvrB,34,27000,Rent,3,YFG75cCf-TvrB,rMpfMsnv-4zFg,YgcjQRZt-7QLQ
Y1TKOATf-F00j,23,70560,Rent,1,Y1TKOATf-F00j,ebIjsLhh-1hL5,93CuxDH9-cf4h
DhcGr0xk-WEAB,27,30000,Rent,2,DhcGr0xk-WEAB,3MBYzzcM-8ynY,OaCxh1Yw-mYez
Od9MP5E6-YTB4,22,45000,Rent,3,Od9MP5E6-YTB4,kpzATD1o-CrKH,vPvlBme1-9PIJ
P5tvoIxy-Zh2K,26,87000,Mortgage,10,P5tvoIxy-Zh2K,N8a3esSu-xZWE,KGxMuPbl-Brxe
kvloKFWe-B5pO,NULL,80000,Rent,NULL,kvloKFWe-B5pO,rGmRzrBy-caR7,BAul8BYy-9kaa
v25uJmA6-rZQ8,24,65000,Mortgage,8,v25uJmA6-rZQ8,ujF5X8bh-KxMk,YfOQwso0-mmP2
B0SKDK0C-3G4k,35,37000,Rent,5,B0SKDK0C-3G4k,s0GwBXFU-PPl8,4rHPlrNy-uQO6
OxzP5TOd-h4ZW,23,82000,Rent,2,OxzP5TOd-h4ZW,suHX5yQD-Eska,BvgupDlF-CwXi
H1e2TUsO-SiY9,26,60000,Mortgage,7,H1e2TUsO-SiY9,T6wXEDxm-e5CI,G1yqemdn-3nz9
yzkxZwtf-1mNI,25,32000,Mortgage,3,yzkxZwtf-1mNI,Yon82ojw-ZZtu,8iOTX6ky-BP3h
kBuUXTqK-ss18,25,38400,Rent,0,kBuUXTqK-ss18,4lEL4mdy-WoCF,Qi05AcMq-Ge5P
Ns1xzvnB-fIOj,24,33000,Rent,4,Ns1xzvnB-fIOj,BGHEXHxp-NaNY,kGO9JqcK-fT7P
FmkmKLMj-5b9S,24,54996,Rent,0,FmkmKLMj-5b9S,NHlzoLDz-mSpq,EQEDvMvM-ZxSG
GcNGfdKL-TzXP,26,122500,Rent,1,GcNGfdKL-TzXP,b6NCmqcz-I6hu,QK5P0Ees-6vxB
