person_id,person_age,person_income,person_home_ownership,person_emp_length,person_id
xAch8m5C-3bPd,28,50000,Mortgage,12,xAch8m5C-3bPd
XaEFwP23-QvAS,43,50000,Rent,6,XaEFwP23-QvAS
XaEwQwvr-hjEx,36,59800,Mortgage,20,XaEwQwvr-hjEx
XAJnT6HF-hdCX,27,56400,Rent,4,XAJnT6HF-hdCX
xANgqgM2-tTKo,22,38000,Mortgage,5,xANgqgM2-tTKo
xAPhPvjb-0FQF,30,95000,Mortgage,0,xAPhPvjb-0FQF
xaQeJ03l-KcBH,28,32400,Mortgage,NULL,xaQeJ03l-KcBH
xaQexoEt-8jEu,26,42000,Rent,10,xaQexoEt-8jEu
XatOyPZt-2Ym7,22,29004,Rent,6,XatOyPZt-2Ym7
xauZgD3h-CLMS,33,24000,Rent,0,xauZgD3h-CLMS
xAZwUKvT-BKbb,29,77000,Mortgage,3,xAZwUKvT-BKbb
xb1TSA3W-D89x,24,135000,Mortgage,5,xb1TSA3W-D89x
Xb4EksrK-pON9,29,73000,Rent,2,Xb4EksrK-pON9
Xb7qgU9z-N1c7,34,138000,Mortgage,14,Xb7qgU9z-N1c7
xbCDFOUO-ZSmY,25,49716,Mortgage,6,xbCDFOUO-ZSmY
xbcEnWno-o0rt,24,56000,Mortgage,5,xbcEnWno-o0rt
xbDqpkwp-cPtP,27,110000,Mortgage,11,xbDqpkwp-cPtP
xBEtcCtP-l5KW,21,87000,Rent,5,xBEtcCtP-l5KW
XbFKnZg6-TrET,25,58000,Mortgage,5,XbFKnZg6-TrET
xBib0gmI-ILmt,24,24000,Rent,1,xBib0gmI-ILmt
xbiymZaK-LlCl,22,70000,Rent,3,xbiymZaK-LlCl
xbj5CWIZ-d6Ey,25,53000,Rent,6,xbj5CWIZ-d6Ey
XBKL2nrx-Jfx6,28,56700,Mortgage,11,XBKL2nrx-Jfx6
xbnLyrUN-wrlB,27,42000,Rent,6,xbnLyrUN-wrlB
XbnmLpyf-4v0Q,25,44000,Mortgage,7,XbnmLpyf-4v0Q
xbxfKeyw-D4Y2,24,45000,Rent,1,xbxfKeyw-D4Y2
xc7Ouikw-i7Sy,22,50004,Rent,2,xc7Ouikw-i7Sy
XCasqcS6-AW0F,27,117000,Rent,7,XCasqcS6-AW0F
xcDkIqMZ-EAn2,24,85000,Mortgage,8,xcDkIqMZ-EAn2
xCDrrx4M-zQzR,26,76000,Rent,6,xCDrrx4M-zQzR
XcEnznDU-kp2C,26,74000,Mortgage,5,XcEnznDU-kp2C
XCGkBniH-pDGw,27,57720,Rent,12,XCGkBniH-pDGw
XcGo1Ykn-243c,24,18000,Mortgage,3,XcGo1Ykn-243c
xcjlTfou-k9Ts,25,59436,Mortgage,1,xcjlTfou-k9Ts
xCMgt1ZR-h632,38,65000,Rent,2,xCMgt1ZR-h632
xcnIw91L-yPtC,27,60000,Rent,0,xcnIw91L-yPtC
xCOGk4J1-i859,28,76000,Mortgage,12,xCOGk4J1-i859
XcZGsZTq-erIQ,26,54996,Rent,0,XcZGsZTq-erIQ
xCZi9IxK-znX2,25,96000,Rent,1,xCZi9IxK-znX2
xD1p4XDn-Oiu7,36,26000,Rent,1,xD1p4XDn-Oiu7
xd6gjKGR-JNpt,29,70500,Rent,5,xd6gjKGR-JNpt
xdAf6clo-MA1C,43,91800,Mortgage,0,xdAf6clo-MA1C
Xdf9OJ7A-iUR4,23,44160,Rent,4,Xdf9OJ7A-iUR4
XdGNrhNB-Wmsh,37,200000,Mortgage,3,XdGNrhNB-Wmsh
xdjrswn6-sRlK,28,40000,Own,2,xdjrswn6-sRlK
xdKKDWBF-9sdK,23,52000,Rent,4,xdKKDWBF-9sdK
xdNCKfhf-jhfF,43,44000,Own,18,xdNCKfhf-jhfF
xDnzovS7-v7yx,36,69000,Rent,0,xDnzovS7-v7yx
xDPn8EzO-CJUs,23,19200,Mortgage,7,xDPn8EzO-CJUs
xdrtFp1M-kWAB,28,121008,Mortgage,0,xdrtFp1M-kWAB
XdS6qNAu-RpnS,24,95000,Rent,3,XdS6qNAu-RpnS
xdxGOpXo-b0Fe,28,38000,Mortgage,6,xdxGOpXo-b0Fe
xdXIaUjX-NtfC,33,59500,Mortgage,6,xdXIaUjX-NtfC
xE61M9Co-BLjJ,37,29000,Rent,5,xE61M9Co-BLjJ
XE84waLq-ox7U,29,58000,Mortgage,8,XE84waLq-ox7U
xEBbZjjB-Bcp4,34,66996,Rent,4,xEBbZjjB-Bcp4
xEBerAWR-1r2U,26,102000,Mortgage,3,xEBerAWR-1r2U
xEcUw5XU-8h9x,27,75000,Mortgage,11,xEcUw5XU-8h9x
XEesFKbc-M8ZT,26,35000,Mortgage,0,XEesFKbc-M8ZT
xEGKvQPI-3d61,24,100000,Mortgage,9,xEGKvQPI-3d61
XEGwu2LG-ilnn,25,55000,Rent,3,XEGwu2LG-ilnn
xeGzO7rS-Wvsm,24,36000,Rent,2,xeGzO7rS-Wvsm
XehmliTd-h07e,23,81000,Mortgage,8,XehmliTd-h07e
XELEZFf6-N3sD,23,130000,Rent,3,XELEZFf6-N3sD
XENX0GlI-GRbR,28,71400,Rent,5,XENX0GlI-GRbR
XEO8Qwmd-wnKy,28,72000,Rent,0,XEO8Qwmd-wnKy
xeOBwLrQ-ut0h,23,112976,Mortgage,2,xeOBwLrQ-ut0h
xePeClqX-GkQ2,23,48235,Mortgage,5,xePeClqX-GkQ2
xEq0FMli-3fnq,28,20000,,2,xEq0FMli-3fnq
xeZAfX8v-p4TI,27,120000,Mortgage,5,xeZAfX8v-p4TI
xEZe91is-Gi0S,29,95000,Mortgage,6,xEZe91is-Gi0S
XEzHmt9M-mons,22,45000,Rent,2,XEzHmt9M-mons
xezssBmm-Rr3d,22,35000,Rent,2,xezssBmm-Rr3d
XF0weijv-3o0U,23,96000,Mortgage,0,XF0weijv-3o0U
XF4WS3a6-vE9v,23,44400,Rent,0,XF4WS3a6-vE9v
XfAfEp9B-iNX2,28,34000,Mortgage,2,XfAfEp9B-iNX2
XfBoYdSZ-wwax,29,26568,Rent,2,XfBoYdSZ-wwax
XFD9pY60-H6s3,33,53000,Rent,6,XFD9pY60-H6s3
XFdS0YRd-Z0nL,23,42000,Mortgage,7,XFdS0YRd-Z0nL
XFfGkvOI-7J51,28,97000,Mortgage,6,XFfGkvOI-7J51
xffkqof4-xJZl,24,95000,Own,NULL,xffkqof4-xJZl
xFFt6OmU-tdSK,22,90000,Rent,2,xFFt6OmU-tdSK
xFFWEEzJ-erC3,50,60000,Mortgage,8,xFFWEEzJ-erC3
XfGBoeuU-1Mvr,24,65000,Mortgage,5,XfGBoeuU-1Mvr
XFgI9l7Z-XeJ5,28,55000,Mortgage,5,XFgI9l7Z-XeJ5
xfGQTNqJ-yKgI,30,58000,Mortgage,14,xfGQTNqJ-yKgI
XfLkhohd-un7f,30,36933,Rent,2,XfLkhohd-un7f
xFMha7az-U2J4,28,91800,Mortgage,6,xFMha7az-U2J4
XfNDoytX-1Ekm,23,62500,Mortgage,4,XfNDoytX-1Ekm
xfzOdLFq-Orwi,26,42000,Rent,10,xfzOdLFq-Orwi
XG1U75eG-QflI,31,65000,Rent,8,XG1U75eG-QflI
xg3CWvvr-BfXQ,31,125004,Rent,13,xg3CWvvr-BfXQ
Xg7d1e4x-awzR,30,52000,Mortgage,4,Xg7d1e4x-awzR
XGHpO8NX-zwQf,23,55000,Mortgage,4,XGHpO8NX-zwQf
XgIx0cvn-RRMo,30,72000,Rent,12,XgIx0cvn-RRMo
xgncWeJo-QDhQ,23,36000,Mortgage,7,xgncWeJo-QDhQ
XgR7OJcc-uc74,28,90000,Mortgage,12,XgR7OJcc-uc74
XGrCoDSO-o1xh,22,41000,Rent,2,XGrCoDSO-o1xh
xgwpTmal-fd7H,24,10800,Mortgage,8,xgwpTmal-fd7H
xgXz9tG6-rdYv,24,65000,Mortgage,NULL,xgXz9tG6-rdYv
XH0mQTi1-wXTN,24,34000,Mortgage,1,XH0mQTi1-wXTN
Xh2nAJmG-pZvr,33,97200,Mortgage,4,Xh2nAJmG-pZvr
xh4Yju6p-eHk0,25,75000,Rent,9,xh4Yju6p-eHk0
xh6kC2tI-tkp4,24,50740,Rent,0,xh6kC2tI-tkp4
xh8UE5P8-cTym,24,112000,Mortgage,8,xh8UE5P8-cTym
Xh97SmmR-T8tM,24,54500,Mortgage,7,Xh97SmmR-T8tM
xha25n6L-BK3w,33,94000,Rent,4,xha25n6L-BK3w
xhb6HoK3-WXRz,27,78500,Rent,6,xhb6HoK3-WXRz
xHCSm52o-BuO3,23,71000,Mortgage,2,xHCSm52o-BuO3
XhdFe9as-5wy7,22,39000,Rent,5,XhdFe9as-5wy7
xhelc67I-xZBX,26,120000,Rent,10,xhelc67I-xZBX
xhemWolM-MM7N,29,83500,Rent,1,xhemWolM-MM7N
XhGu4PhW-0Gob,25,137400,Rent,4,XhGu4PhW-0Gob
XhKqMtvh-O61z,25,36000,Own,0,XhKqMtvh-O61z
xhLcI1JO-fmrv,26,134000,Mortgage,2,xhLcI1JO-fmrv
XhLDilhN-ZfdU,27,85000,Rent,11,XhLDilhN-ZfdU
XHlOCYNG-1hPu,27,47000,Mortgage,11,XHlOCYNG-1hPu
XhnN6EUD-pLkY,23,85000,Mortgage,3,XhnN6EUD-pLkY
xi37FmXp-FLfy,32,38100,Mortgage,0,xi37FmXp-FLfy
XiagFcQC-amwM,24,35000,Rent,8,XiagFcQC-amwM
xIFdUFpM-5BJx,23,75000,Rent,1,xIFdUFpM-5BJx
XiIq87SG-fBH7,NULL,60000,Mortgage,6,XiIq87SG-fBH7
xIo4wYls-7HGW,26,119000,Mortgage,6,xIo4wYls-7HGW
xITqP1yK-hYx9,27,60000,Rent,6,xITqP1yK-hYx9
xiUskQOC-Xd6Q,70,48000,Rent,0,xiUskQOC-Xd6Q
xIWJK9Fn-ZdvZ,23,33195,Rent,5,xIWJK9Fn-ZdvZ
Xj2vojPM-4Wmm,25,90000,Own,NULL,Xj2vojPM-4Wmm
xJ3Egq1K-4lN9,28,85000,Mortgage,5,xJ3Egq1K-4lN9
xj4qqQXq-JHrS,34,113000,Rent,6,xj4qqQXq-JHrS
xjhPw2lA-b97y,24,72400,Mortgage,4,xjhPw2lA-b97y
XJJYgQ7G-YwQ7,30,50000,Mortgage,6,XJJYgQ7G-YwQ7
XjLOWTnO-XT3d,25,60000,Rent,2,XjLOWTnO-XT3d
XJmiGoOz-W1qy,26,54600,Rent,4,XJmiGoOz-W1qy
xjubr7nA-FESj,33,72000,Rent,9,xjubr7nA-FESj
xjyBNsTY-vSOo,30,24000,Rent,14,xjyBNsTY-vSOo
XJYErEyO-8I51,28,160000,Own,12,XJYErEyO-8I51
xJyw5lIb-Hj5g,26,60000,Rent,1,xJyw5lIb-Hj5g
XK4IqxKx-IGi0,27,35000,Mortgage,3,XK4IqxKx-IGi0
XkCZXyby-CpaN,27,33600,Rent,1,XkCZXyby-CpaN
XKdBrjEH-LQeX,27,57600,Own,NULL,XKdBrjEH-LQeX
XkE7t3K9-Ucvv,22,70000,Mortgage,6,XkE7t3K9-Ucvv
xKfd4tFA-xmhu,27,140000,,0,xKfd4tFA-xmhu
xKjU7v8I-A9TB,22,34000,Rent,2,xKjU7v8I-A9TB
xkkvG6o7-wMMd,26,29000,Mortgage,1,xkkvG6o7-wMMd
xkLCnFBh-3bNB,25,30000,Rent,4,xkLCnFBh-3bNB
XKMZtymh-3Cz4,43,90000,Mortgage,0,XKMZtymh-3Cz4
Xkn8efXu-fNSr,26,30000,Rent,1,Xkn8efXu-fNSr
XkpgRyIw-SxCQ,35,30000,Rent,2,XkpgRyIw-SxCQ
XKSyD3Tk-n1vD,25,63000,Mortgage,0,XKSyD3Tk-n1vD
xkZBD5rr-8ae1,25,59000,Rent,2,xkZBD5rr-8ae1
XL56OcRs-fnbw,27,30000,Rent,6,XL56OcRs-fnbw
xL5DhHK6-WSTA,29,63600,Rent,5,xL5DhHK6-WSTA
Xl7GqyW2-73Rk,24,85000,Mortgage,2,Xl7GqyW2-73Rk
XLBKyoqz-fnAl,23,55000,Mortgage,7,XLBKyoqz-fnAl
xLD6eBzg-4y5t,31,12252,Rent,15,xLD6eBzg-4y5t
xLDjjE9w-8PKf,27,44000,Rent,12,xLDjjE9w-8PKf
xlEMH3Ps-F1uZ,25,120000,Rent,2,xlEMH3Ps-F1uZ
xLlT1cai-3ZMu,25,54000,Mortgage,5,xLlT1cai-3ZMu
xLNpUoQD-ceDf,24,32004,Mortgage,5,xLNpUoQD-ceDf
xLQFLQhr-EJU9,32,42000,Rent,3,xLQFLQhr-EJU9
XlqMtpjx-kBBB,24,45888,Rent,5,XlqMtpjx-kBBB
xlwWkfQF-g0cK,23,28685,Rent,3,xlwWkfQF-g0cK
xm68MXG2-L9uA,25,36000,Rent,0,xm68MXG2-L9uA
Xm7FQTWj-ERa1,25,150000,Own,0,Xm7FQTWj-ERa1
xmcA64kv-s55s,40,60000,Mortgage,1,xmcA64kv-s55s
xmcKk4GB-QE3N,22,69996,Mortgage,6,xmcKk4GB-QE3N
xme7DLBD-jFfO,24,50000,Rent,0,xme7DLBD-jFfO
xMgRIE96-j8Tf,23,29000,Rent,2,xMgRIE96-j8Tf
XMjbQd7w-8H8g,38,75000,Mortgage,19,XMjbQd7w-8H8g
XMjHaXKG-iequ,28,55000,Own,13,XMjHaXKG-iequ
xMKgACvR-MEo5,25,55000,Mortgage,3,xMKgACvR-MEo5
xmKS3MAC-w1Lk,26,45000,Rent,5,xmKS3MAC-w1Lk
xMMdFxG0-otkm,22,50004,Mortgage,5,xMMdFxG0-otkm
XmrDJxmA-LMvv,42,40000,Rent,0,XmrDJxmA-LMvv
xmRrMNjP-qe2r,22,51300,Own,6,xmRrMNjP-qe2r
xMwnazpf-uS2U,24,49200,Rent,8,xMwnazpf-uS2U
XmY13u9h-faCj,22,144500,Rent,5,XmY13u9h-faCj
xMY2BPI5-zPBF,35,48000,Own,6,xMY2BPI5-zPBF
Xn9dd3ge-B7nJ,24,30000,Rent,0,Xn9dd3ge-B7nJ
xNbbt7MU-gADl,23,63189,Mortgage,7,xNbbt7MU-gADl
XncL2fbb-ThlW,27,90000,Rent,11,XncL2fbb-ThlW
xNEs70O3-8wkj,44,80000,Mortgage,28,xNEs70O3-8wkj
xnMPzNUX-JYft,28,60000,Mortgage,5,xnMPzNUX-JYft
xnNKBWFn-SL0B,28,48528,Mortgage,12,xnNKBWFn-SL0B
Xno32HqX-3JxQ,25,50950,Rent,5,Xno32HqX-3JxQ
xNPyB5NM-pHEz,36,36000,Mortgage,0,xNPyB5NM-pHEz
xNsd5x5b-edyM,29,46500,Mortgage,1,xNsd5x5b-edyM
XnSRaqhX-Cvfm,24,83000,Rent,8,XnSRaqhX-Cvfm
XnTAv8M8-yGwU,30,54000,Rent,1,XnTAv8M8-yGwU
XnZFOLWa-p9t9,35,37000,Own,1,XnZFOLWa-p9t9
xnzIpFAr-XXwH,38,104800,Mortgage,6,xnzIpFAr-XXwH
xo0OabD0-FXYf,21,75000,Mortgage,4,xo0OabD0-FXYf
xo0R8pIw-QI56,28,39520,Rent,0,xo0R8pIw-QI56
XO3gRuc2-NlPT,23,48000,Mortgage,2,XO3gRuc2-NlPT
xO5ag12O-xksZ,24,62000,Rent,1,xO5ag12O-xksZ
XO5U4W0e-OqRW,37,21600,Rent,4,XO5U4W0e-OqRW
Xo7xCXus-3kUU,26,45900,Mortgage,10,Xo7xCXus-3kUU
xO95YnSz-7lId,26,50004,Own,2,xO95YnSz-7lId
Xo9CbsRe-Xjwm,31,52000,Mortgage,6,Xo9CbsRe-Xjwm
Xoa6LvNP-nwnD,29,69000,Rent,13,Xoa6LvNP-nwnD
Xob2e0m8-miQK,70,132000,Mortgage,0,Xob2e0m8-miQK
xOD09GfH-4D8t,25,85000,Mortgage,7,xOD09GfH-4D8t
XOE63XBu-wjRh,29,23000,Rent,2,XOE63XBu-wjRh
xOEsUBSq-pCxW,24,63000,Mortgage,0,xOEsUBSq-pCxW
XOfwMYun-OB8W,27,75000,Rent,0,XOfwMYun-OB8W
XOHnBD4X-pU8q,28,42000,Mortgage,6,XOHnBD4X-pU8q
XOIz8KKM-m8ws,23,200000,Mortgage,0,XOIz8KKM-m8ws
xoK6spTD-pJZE,22,24702,Rent,NULL,xoK6spTD-pJZE
XoNOQuRU-3MlU,31,93000,Own,4,XoNOQuRU-3MlU
XOvw4KhS-CiPk,23,48000,Mortgage,7,XOvw4KhS-CiPk
xoXwiZun-4ZYw,26,96000,Mortgage,1,xoXwiZun-4ZYw
XOY4Dd7F-waIr,21,75000,Mortgage,5,XOY4Dd7F-waIr
xoz8ax2F-spbC,21,57000,Own,5,xoz8ax2F-spbC
xp3sZRZK-8IOA,27,79000,Mortgage,11,xp3sZRZK-8IOA
xpalHLkz-u41l,41,150000,Own,10,xpalHLkz-u41l
Xpc81Qqf-nhHv,21,44000,Rent,6,Xpc81Qqf-nhHv
XpdHrvNI-UJjJ,27,38400,Rent,6,XpdHrvNI-UJjJ
xPgv0KOb-Am4e,25,75600,Mortgage,2,xPgv0KOb-Am4e
xPH7L49Y-FsDv,23,175000,Mortgage,8,xPH7L49Y-FsDv
xPlx9Zvd-ZLBt,29,60000,Mortgage,NULL,xPlx9Zvd-ZLBt
Xpmci8Ee-2ns4,45,36000,Rent,1,Xpmci8Ee-2ns4
xpU3EmAE-K1YG,23,NULL,,2,xpU3EmAE-K1YG
xPuDStiN-r0yZ,22,70000,Mortgage,5,xPuDStiN-r0yZ
XPWKMoBD-9rB7,34,35000,Rent,9,XPWKMoBD-9rB7
xPWN39FP-9ENq,24,30000,Rent,0,xPWN39FP-9ENq
xpxcSWRB-FrAX,33,25200,Rent,3,xpxcSWRB-FrAX
XPygXv00-Z5jv,24,72000,Mortgage,5,XPygXv00-Z5jv
xpZ9TObr-KsnJ,61,85000,Mortgage,11,xpZ9TObr-KsnJ
xQ18RWUP-ZwPC,22,43000,Mortgage,3,xQ18RWUP-ZwPC
Xq4Aoi4I-0LFL,27,275000,Rent,7,Xq4Aoi4I-0LFL
xq5yBcfS-NNCT,24,95000,Mortgage,NULL,xq5yBcfS-NNCT
xq8FbSXa-dQGn,34,60000,Rent,2,xq8FbSXa-dQGn
xQ9Z4nG5-Pxsb,24,62000,Mortgage,1,xQ9Z4nG5-Pxsb
xQDEuteR-3F16,23,54000,Rent,7,xQDEuteR-3F16
xqewaWwn-Wqa9,27,37440,Rent,7,xqewaWwn-Wqa9
XqhrNqkq-BlER,21,28776,Mortgage,NULL,XqhrNqkq-BlER
XqhYl4jH-xnN2,26,40224,Mortgage,0,XqhYl4jH-xnN2
Xqk1BIaq-k4jc,22,190000,Rent,3,Xqk1BIaq-k4jc
XqMqfaoK-6SHf,35,48000,Rent,0,XqMqfaoK-6SHf
xqmv04pl-o0Id,26,15436,Rent,NULL,xqmv04pl-o0Id
XQsSnW5P-6Pr4,25,90084,Mortgage,6,XQsSnW5P-6Pr4
XqsUPYuK-DnxO,26,55000,Mortgage,NULL,XqsUPYuK-DnxO
XqTlqpsB-cKXb,25,90000,Rent,9,XqTlqpsB-cKXb
Xqu9oDNW-RLBx,22,94200,Mortgage,6,Xqu9oDNW-RLBx
XqvvJDEN-O8Um,21,30000,Rent,0,XqvvJDEN-O8Um
xQZFgnqf-ZWGo,35,126400,Mortgage,0,xQZFgnqf-ZWGo
xR1ePgh6-rv37,26,59000,Mortgage,5,xR1ePgh6-rv37
Xr2DCjCw-3hDY,22,38500,Rent,0,Xr2DCjCw-3hDY
Xr2UMcI2-F1Yy,27,31897,Rent,8,Xr2UMcI2-F1Yy
XR3gQkDP-vJ7a,22,NULL,Rent,2,XR3gQkDP-vJ7a
xR9pcmNX-ecjB,26,65000,Rent,4,xR9pcmNX-ecjB
xrDiFYGL-L2ha,21,249996,Mortgage,5,xrDiFYGL-L2ha
xRDtH4Df-ACkN,24,88000,Mortgage,0,xRDtH4Df-ACkN
xRecKfsL-YIBB,26,90000,Rent,4,xRecKfsL-YIBB
XRGm3xFB-jfLh,32,45000,Rent,3,XRGm3xFB-jfLh
XrL43tda-v8qx,24,83000,Rent,3,XrL43tda-v8qx
XRlPj8Oi-T77S,31,110000,Rent,2,XRlPj8Oi-T77S
xrN5OElt-QGcE,24,72000,Rent,3,xrN5OElt-QGcE
XSaM56Wr-xZw0,26,55000,Mortgage,10,XSaM56Wr-xZw0
XSCBEuE0-fqBI,27,30000,Rent,5,XSCBEuE0-fqBI
xSccHUxm-ciaS,24,83000,Rent,5,xSccHUxm-ciaS
Xscm9orN-IguH,25,86000,Mortgage,3,Xscm9orN-IguH
XsDERs2s-wzD6,26,87360,Rent,1,XsDERs2s-wzD6
xsdqBbt8-53ur,32,35000,Mortgage,9,xsdqBbt8-53ur
XSEQhS0U-9m3z,22,80000,Mortgage,5,XSEQhS0U-9m3z
xsFXp7hD-47n8,27,50000,Mortgage,1,xsFXp7hD-47n8
xSG3LqU2-iPCM,33,66000,Own,16,xSG3LqU2-iPCM
xSghh8QG-lqvd,21,18000,Rent,1,xSghh8QG-lqvd
XSGNuznW-Lq1T,25,122000,Mortgage,9,XSGNuznW-Lq1T
xsjYpBPv-AbIK,22,26400,Rent,3,xsjYpBPv-AbIK
XSPFIfma-XFL1,42,110000,Mortgage,6,XSPFIfma-XFL1
xSpwHHk6-yQmc,28,72000,Rent,2,xSpwHHk6-yQmc
xsu88L9B-aYwz,32,132000,Mortgage,16,xsu88L9B-aYwz
XSu9WpAW-dZ3u,25,66000,Mortgage,0,XSu9WpAW-dZ3u
XSUjbpTi-b8gS,26,38904,Mortgage,1,XSUjbpTi-b8gS
xSvgraxd-ZkrG,30,43200,Mortgage,14,xSvgraxd-ZkrG
XsXlWTq3-4ua1,26,65219,Rent,11,XsXlWTq3-4ua1
XSXPRal7-18oY,23,85000,Rent,0,XSXPRal7-18oY
xsYezUWE-8p2t,24,31200,Rent,7,xsYezUWE-8p2t
xt1dUUux-hYbR,26,21000,Rent,0,xt1dUUux-hYbR
xT2dKkG8-KvdN,23,44000,Own,7,xT2dKkG8-KvdN
XT57zp7z-4CTY,23,74000,Rent,3,XT57zp7z-4CTY
XtcKZRPl-uaRs,24,32000,Mortgage,4,XtcKZRPl-uaRs
xtEOWQbO-hDoy,37,90000,Mortgage,11,xtEOWQbO-hDoy
XtFSI7aE-H3BR,58,49000,Mortgage,34,XtFSI7aE-H3BR
XtgbvSG2-Ob5i,42,123735,Mortgage,8,XtgbvSG2-Ob5i
xTgciXqX-RfkC,27,90000,Own,1,xTgciXqX-RfkC
XTgpsBmy-xFuk,22,55200,Mortgage,6,XTgpsBmy-xFuk
XTI32tEU-RySK,25,120000,Mortgage,9,XTI32tEU-RySK
xTqlrIaM-hufW,38,37440,Rent,14,xTqlrIaM-hufW
Xtr2ahWz-y98L,23,51600,Mortgage,1,Xtr2ahWz-y98L
xU2qEpYx-IMu3,27,58000,Rent,11,xU2qEpYx-IMu3
XU6EK79e-k92m,26,52703,Mortgage,5,XU6EK79e-k92m
XUCyWcti-vIOf,23,76000,Rent,0,XUCyWcti-vIOf
xUd1CuhU-uMI5,24,133300,Rent,6,xUd1CuhU-uMI5
xUf5bDzQ-qZJG,23,36000,Rent,7,xUf5bDzQ-qZJG
XUg9wFgu-SpEP,24,88000,Mortgage,2,XUg9wFgu-SpEP
xuGDETAL-5JXw,29,71000,Mortgage,4,xuGDETAL-5JXw
XUh1p3NJ-GUHF,23,45000,Mortgage,6,XUh1p3NJ-GUHF
xuJzYOEn-HQn5,21,31200,Rent,1,xuJzYOEn-HQn5
XULqSLp8-AJfC,25,31200,Mortgage,3,XULqSLp8-AJfC
XumE5Zv9-gvMe,23,30000,Own,5,XumE5Zv9-gvMe
XuNDsBWH-J2jY,26,50049,Rent,5,XuNDsBWH-J2jY
XUPbgPA9-qSZ6,26,38000,Rent,10,XUPbgPA9-qSZ6
Xurz3TdD-q1to,23,42500,Rent,3,Xurz3TdD-q1to
XuscU1nU-MS2E,23,168952,Mortgage,5,XuscU1nU-MS2E
xuT7CD3G-ntOe,21,40000,Own,1,xuT7CD3G-ntOe
XUZulsBe-ezDB,27,52656,Mortgage,4,XUZulsBe-ezDB
Xv0bwI7M-Qecz,31,47000,Mortgage,6,Xv0bwI7M-Qecz
xv76qYAr-NRwC,36,36000,Own,4,xv76qYAr-NRwC
xv7DIa0z-KDeO,29,64000,Rent,13,xv7DIa0z-KDeO
xvP5ILxj-dsdt,22,58000,Rent,0,xvP5ILxj-dsdt
xvR8cDq2-xpfI,25,23387,Rent,2,xvR8cDq2-xpfI
xvz0XkdY-E1ek,25,36000,Mortgage,3,xvz0XkdY-E1ek
xvZRG3IS-wKaY,21,98000,Mortgage,5,xvZRG3IS-wKaY
XW1v34A9-9NJd,28,18000,Own,12,XW1v34A9-9NJd
Xw48G3Ub-zfyl,27,37000,Rent,NULL,Xw48G3Ub-zfyl
XW5y1J1c-rmDh,21,110000,Mortgage,0,XW5y1J1c-rmDh
Xw70ic6x-EBsC,24,65000,Rent,5,Xw70ic6x-EBsC
Xw7ZKkfX-5dX8,22,30000,Rent,NULL,Xw7ZKkfX-5dX8
XWDfCzTT-Iiog,32,38400,Own,4,XWDfCzTT-Iiog
xWdxiKaC-vRyB,29,110000,Mortgage,11,xWdxiKaC-vRyB
xWOekoDo-tmL9,33,47580,Rent,12,xWOekoDo-tmL9
XWqF631U-lDJ8,23,65000,Mortgage,1,XWqF631U-lDJ8
XWRnv4ei-lZIx,39,275000,Rent,12,XWRnv4ei-lZIx
xwW7dhjg-PXWu,29,25200,Rent,3,xwW7dhjg-PXWu
xwwrjzlq-nxzp,32,55000,Own,4,xwwrjzlq-nxzp
XwWYmwfG-Gcet,39,42000,Own,5,XwWYmwfG-Gcet
xwxxE1Wy-Q6DQ,23,52000,Rent,1,xwxxE1Wy-Q6DQ
XWYoSSHd-svee,22,30000,Mortgage,6,XWYoSSHd-svee
xWZcMO0v-adzY,37,40000,Mortgage,13,xWZcMO0v-adzY
xwzTnOzl-822x,23,28000,Rent,0,xwzTnOzl-822x
xx0Jcjyp-9qrc,24,52000,Mortgage,7,xx0Jcjyp-9qrc
Xx2N6tGG-GoP6,26,62500,Mortgage,9,Xx2N6tGG-GoP6
XX4N4IvN-ze4v,25,49000,Rent,1,XX4N4IvN-ze4v
xX6b3s38-Py8F,23,36000,Rent,3,xX6b3s38-Py8F
Xx7c6Iqx-0Xa5,29,20000,Rent,NULL,Xx7c6Iqx-0Xa5
xx7zBAvF-5MAY,24,70399,Rent,0,xx7zBAvF-5MAY
xx9D96Jm-Uhz0,31,77940,Mortgage,3,xx9D96Jm-Uhz0
XxepiWf1-K0mJ,29,66000,Rent,4,XxepiWf1-K0mJ
XxHL7WSi-13AF,24,120000,Mortgage,8,XxHL7WSi-13AF
xXIJ1ect-fRaj,28,89250,Rent,0,xXIJ1ect-fRaj
xxk43SDA-rEAE,22,75000,Rent,0,xxk43SDA-rEAE
xxkOLOam-WKw8,21,30000,Rent,2,xxkOLOam-WKw8
xXKSzhXQ-1qyp,24,47000,Rent,8,xXKSzhXQ-1qyp
xXL4glwE-6oap,24,30000,Rent,2,xXL4glwE-6oap
xXlaYT2K-JhE6,25,90000,Rent,2,xXlaYT2K-JhE6
xXnhLp6d-jz2I,33,48000,Mortgage,7,xXnhLp6d-jz2I
xxOdEEWe-HSoM,24,15996,Own,8,xxOdEEWe-HSoM
XXpQUdcQ-TD5B,30,35004,Rent,0,XXpQUdcQ-TD5B
XXsN9Khv-LEvM,22,42000,Rent,6,XXsN9Khv-LEvM
XXTcIK7F-NWpZ,28,50000,Rent,0,XXTcIK7F-NWpZ
xxx9pkBk-xmva,22,63000,Rent,0,xxx9pkBk-xmva
